序號,詞目,詞頻,累計詞頻,百分比,累計百分比
636,時代,126,361284,0.02041127,58.52591745
637,舉行,126,361410,0.02041127,58.54632873
638,觀眾,126,361536,0.02041127,58.56674000
639,小時,125,361661,0.02024928,58.58698927
640,呈現,125,361786,0.02024928,58.60723855
641,李,125,361911,0.02024928,58.62748783
642,步,125,362036,0.02024928,58.64773710
643,穿,125,362161,0.02024928,58.66798638
644,新黨,125,362286,0.02024928,58.68823566
645,購買,125,362411,0.02024928,58.70848493
646,先生,124,362535,0.02008728,58.72857222
647,考慮,124,362659,0.02008728,58.74865950
648,訓練,124,362783,0.02008728,58.76874678
649,照片,124,362907,0.02008728,58.78883406
650,頗,124,363031,0.02008728,58.80892135
651,層,124,363155,0.02008728,58.82900863
652,遭,124,363279,0.02008728,58.84909591
653,生命,123,363402,0.01992529,58.86902120
654,完,123,363525,0.01992529,58.88894649
655,則是,123,363648,0.01992529,58.90887178
656,重新,123,363771,0.01992529,58.92879706
657,通常,123,363894,0.01992529,58.94872235
658,積極,123,364017,0.01992529,58.96864764
659,讀者,123,364140,0.01992529,58.98857293
660,上午,122,364262,0.01976329,59.00833622
661,動作,122,364384,0.01976329,59.02809952
662,業務,122,364506,0.01976329,59.04786281
663,賣,122,364628,0.01976329,59.06762610
664,導演,122,364750,0.01976329,59.08738940
665,相,121,364871,0.01960130,59.10699070
666,深,121,364992,0.01960130,59.12659200
667,開放,121,365113,0.01960130,59.14619330
668,電視,121,365234,0.01960130,59.16579460
669,代,120,365354,0.01943931,59.18523390
670,強,120,365474,0.01943931,59.20467321
671,治療,119,365593,0.01927731,59.22395052
672,後來,119,365712,0.01927731,59.24322783
673,家庭,118,365830,0.01911532,59.26234315
674,清楚,118,365948,0.01911532,59.28145847
675,規定,118,366066,0.01911532,59.30057378
676,絕對,118,366184,0.01911532,59.31968910
677,越,118,366302,0.01911532,59.33880442
678,變化,118,366420,0.01911532,59.35791974
679,針對,117,366537,0.01895332,59.37687306
680,報告,117,366654,0.01895332,59.39582638
681,學校,117,366771,0.01895332,59.41477970
682,擔任,117,366888,0.01895332,59.43373303
683,幫助,117,367005,0.01895332,59.45268635
684,主管,116,367121,0.01879133,59.47147768
685,叫,116,367237,0.01879133,59.49026901
686,民進黨,116,367353,0.01879133,59.50906034
687,食物,116,367469,0.01879133,59.52785167
688,提升,116,367585,0.01879133,59.54664299
689,中心,115,367700,0.01862933,59.56527233
690,台北市,115,367815,0.01862933,59.58390166
691,坐,115,367930,0.01862933,59.60253100
692,所謂,115,368045,0.01862933,59.62116033
693,英國,115,368160,0.01862933,59.63978967
694,教育,115,368275,0.01862933,59.65841900
695,媒體,115,368390,0.01862933,59.67704834
696,期間,115,368505,0.01862933,59.69567767
697,視,115,368620,0.01862933,59.71430700
698,實際,115,368735,0.01862933,59.73293634
699,反而,114,368849,0.01846734,59.75140368
700,提高,114,368963,0.01846734,59.76987102
701,筆者,114,369077,0.01846734,59.78833836
702,歷史,114,369191,0.01846734,59.80680570
703,不可,113,369304,0.01830535,59.82511105
704,有關,113,369417,0.01830535,59.84341639
705,含,113,369530,0.01830535,59.86172174
706,尚,113,369643,0.01830535,59.88002709
707,負責,113,369756,0.01830535,59.89833243
708,風險,113,369869,0.01830535,59.91663778
709,站,113,369982,0.01830535,59.93494312
710,高雄,113,370095,0.01830535,59.95324847
711,維持,113,370208,0.01830535,59.97155382
712,製作,113,370321,0.01830535,59.98985916
713,銷售,113,370434,0.01830535,60.00816451
714,於是,112,370546,0.01814335,60.02630786
715,門,112,370658,0.01814335,60.04445121
716,附近,112,370770,0.01814335,60.06259456
717,保護,112,370882,0.01814335,60.08073792
718,遠,112,370994,0.01814335,60.09888127
719,調整,112,371106,0.01814335,60.11702462
720,適合,112,371218,0.01814335,60.13516797
721,久,111,371329,0.01798136,60.15314933
722,或許,111,371440,0.01798136,60.17113069
723,直,111,371551,0.01798136,60.18911204
724,金融,111,371662,0.01798136,60.20709340
725,品牌,111,371773,0.01798136,60.22507476
726,現,111,371884,0.01798136,60.24305612
727,藉,111,371995,0.01798136,60.26103748
728,事件,110,372105,0.01781936,60.27885684
729,待,110,372215,0.01781936,60.29667620
730,皆,110,372325,0.01781936,60.31449557
731,面對,110,372435,0.01781936,60.33231493
732,訊息,110,372545,0.01781936,60.35013429
733,意義,110,372655,0.01781936,60.36795366
734,雜誌,110,372765,0.01781936,60.38577302
735,人物,109,372874,0.01765737,60.40343039
736,只要,109,372983,0.01765737,60.42108776
737,例,109,373092,0.01765737,60.43874513
738,流行,109,373201,0.01765737,60.45640250
739,般,109,373310,0.01765737,60.47405987
740,討論,109,373419,0.01765737,60.49171724
741,商品,109,373528,0.01765737,60.50937461
742,結合,109,373637,0.01765737,60.52703197
743,講,109,373746,0.01765737,60.54468934
744,關,109,373855,0.01765737,60.56234671
745,多少,108,373963,0.01749538,60.57984209
746,知,108,374071,0.01749538,60.59733746
747,根本,108,374179,0.01749538,60.61483284
748,經常,108,374287,0.01749538,60.63232821
749,學習,108,374395,0.01749538,60.64982359
750,競爭,108,374503,0.01749538,60.66731896
751,裏,108,374611,0.01749538,60.68481434
752,分析,107,374718,0.01733338,60.70214772
753,王,107,374825,0.01733338,60.71948110
754,任,107,374932,0.01733338,60.73681448
755,怎麼,107,375039,0.01733338,60.75414786
756,規劃,107,375146,0.01733338,60.77148124
757,演員,107,375253,0.01733338,60.78881462
758,求,106,375359,0.01717139,60.80598601
759,明顯,106,375465,0.01717139,60.82315740
760,剛,106,375571,0.01717139,60.84032878
761,階段,106,375677,0.01717139,60.85750017
762,運用,106,375783,0.01717139,60.87467156
763,簡單,106,375889,0.01717139,60.89184294
764,台中,105,375994,0.01700939,60.90885234
765,利率,105,376099,0.01700939,60.92586173
766,省,105,376204,0.01700939,60.94287112
767,食品,105,376309,0.01700939,60.95988051
768,理,105,376414,0.01700939,60.97688991
769,當地,105,376519,0.01700939,60.99389930
770,滿,105,376624,0.01700939,61.01090869
771,誰,105,376729,0.01700939,61.02791808
772,瞭解,105,376834,0.01700939,61.04492748
773,舉辦,105,376939,0.01700939,61.06193687
774,今,104,377043,0.01684740,61.07878427
775,持,104,377147,0.01684740,61.09563166
776,值得,104,377251,0.01684740,61.11247906
777,現代,104,377355,0.01684740,61.12932646
778,逐漸,104,377459,0.01684740,61.14617386
779,發揮,104,377563,0.01684740,61.16302126
780,量,104,377667,0.01684740,61.17986866
781,母親,103,377770,0.01668540,61.19655406
782,利,103,377873,0.01668540,61.21323946
783,倍,103,377976,0.01668540,61.22992487
784,展,103,378079,0.01668540,61.24661027
785,專家,103,378182,0.01668540,61.26329568
786,賺,103,378285,0.01668540,61.27998108
787,老闆,102,378387,0.01652341,61.29650449
788,球隊,102,378489,0.01652341,61.31302790
789,結束,102,378591,0.01652341,61.32955131
790,檢查,102,378693,0.01652341,61.34607472
791,申請,101,378794,0.01636142,61.36243613
792,共同,101,378895,0.01636142,61.37879755
793,否則,101,378996,0.01636142,61.39515896
794,股價,101,379097,0.01636142,61.41152038
795,降低,101,379198,0.01636142,61.42788180
796,參與,101,379299,0.01636142,61.44424321
797,操作,101,379400,0.01636142,61.46060463
798,小孩,100,379500,0.01619942,61.47680405
799,加強,100,379600,0.01619942,61.49300347
800,肯定,100,379700,0.01619942,61.50920289
801,政策,100,379800,0.01619942,61.52540231
802,倒,100,379900,0.01619942,61.54160173
803,習慣,100,380000,0.01619942,61.55780116
804,確定,100,380100,0.01619942,61.57400058
805,戰,100,380200,0.01619942,61.59020000
806,不再,99,380299,0.01603743,61.60623743
807,本身,99,380398,0.01603743,61.62227485
808,制度,99,380497,0.01603743,61.63831228
809,或者,99,380596,0.01603743,61.65434971
810,馬上,99,380695,0.01603743,61.67038713
811,條件,99,380794,0.01603743,61.68642456
812,規模,99,380893,0.01603743,61.70246199
813,設備,99,380992,0.01603743,61.71849942
814,提,99,381091,0.01603743,61.73453684
815,實在,99,381190,0.01603743,61.75057427
816,盡,99,381289,0.01603743,61.76661170
817,選舉,99,381388,0.01603743,61.78264912
818,總經理,99,381487,0.01603743,61.79868655
819,不管,98,381585,0.01587543,61.81456198
820,主題,98,381683,0.01587543,61.83043742
821,正式,98,381781,0.01587543,61.84631285
822,字,98,381879,0.01587543,61.86218828
823,留,98,381977,0.01587543,61.87806372
824,區,98,382075,0.01587543,61.89393915
825,採,98,382173,0.01587543,61.90981458
826,符合,98,382271,0.01587543,61.92569001
827,感受,98,382369,0.01587543,61.94156545
828,歐洲,98,382467,0.01587543,61.95744088
829,一旦,97,382564,0.01571344,61.97315432
830,支持,97,382661,0.01571344,61.98886776
831,法,97,382758,0.01571344,62.00458120
832,的確,97,382855,0.01571344,62.02029464
833,表達,97,382952,0.01571344,62.03600807
834,表演,97,383049,0.01571344,62.05172151
835,既,97,383146,0.01571344,62.06743495
836,發行,97,383243,0.01571344,62.08314839
837,策略,97,383340,0.01571344,62.09886183
838,意,97,383437,0.01571344,62.11457527
839,自由,96,383533,0.01555144,62.13012671
840,行情,96,383629,0.01555144,62.14567816
841,相同,96,383725,0.01555144,62.16122960
842,現場,96,383821,0.01555144,62.17678105
843,終於,96,383917,0.01555144,62.19233249
844,預算,96,384013,0.01555144,62.20788393
845,製造,96,384109,0.01555144,62.22343538
846,興趣,96,384205,0.01555144,62.23898682
847,穩定,96,384301,0.01555144,62.25453827
848,止,95,384396,0.01538945,62.26992772
849,父親,95,384491,0.01538945,62.28531717
850,快速,95,384586,0.01538945,62.30070662
851,科技,95,384681,0.01538945,62.31609607
852,重視,95,384776,0.01538945,62.33148552
853,曾經,95,384871,0.01538945,62.34687497
854,跑,95,384966,0.01538945,62.36226442
855,號,95,385061,0.01538945,62.37765387
856,達到,95,385156,0.01538945,62.39304332
857,不錯,94,385250,0.01522746,62.40827078
858,平均,94,385344,0.01522746,62.42349823
859,民國,94,385438,0.01522746,62.43872569
860,再度,94,385532,0.01522746,62.45395314
861,地點,94,385626,0.01522746,62.46918060
862,安排,94,385720,0.01522746,62.48440806
863,形成,94,385814,0.01522746,62.49963551
864,角度,94,385908,0.01522746,62.51486297
865,玩,94,386002,0.01522746,62.53009043
866,指數,94,386096,0.01522746,62.54531788
867,原來,94,386190,0.01522746,62.56054534
868,座,94,386284,0.01522746,62.57577279
869,絕,94,386378,0.01522746,62.59100025
870,支援,93,386471,0.01506546,62.60606571
871,列,93,386564,0.01506546,62.62113117
872,多數,93,386657,0.01506546,62.63619664
873,自我,93,386750,0.01506546,62.65126210
874,使用者,93,386843,0.01506546,62.66632756
875,性,93,386936,0.01506546,62.68139302
876,房地產,93,387029,0.01506546,62.69645848
877,眼,93,387122,0.01506546,62.71152394
878,眼睛,93,387215,0.01506546,62.72658941
879,畫面,93,387308,0.01506546,62.74165487
880,九,92,387400,0.01490347,62.75655834
881,下午,92,387492,0.01490347,62.77146180
882,正常,92,387584,0.01490347,62.78636527
883,收,92,387676,0.01490347,62.80126874
884,死亡,92,387768,0.01490347,62.81617221
885,享受,92,387860,0.01490347,62.83107567
886,相對,92,387952,0.01490347,62.84597914
887,限制,92,388044,0.01490347,62.86088261
888,特殊,92,388136,0.01490347,62.87578608
889,追求,92,388228,0.01490347,62.89068954
890,推動,92,388320,0.01490347,62.90559301
891,採用,92,388412,0.01490347,62.92049648
892,創造,92,388504,0.01490347,62.93539995
893,會議,92,388596,0.01490347,62.95030342
894,樓,92,388688,0.01490347,62.96520688
895,擔心,92,388780,0.01490347,62.98011035
896,舉,92,388872,0.01490347,62.99501382
897,方向,91,388963,0.01474147,63.00975529
898,作業,91,389054,0.01474147,63.02449676
899,往往,91,389145,0.01474147,63.03923824
900,勝,91,389236,0.01474147,63.05397971
901,塊,91,389327,0.01474147,63.06872119
902,感染,91,389418,0.01474147,63.08346266
903,導致,91,389509,0.01474147,63.09820413
904,充滿,90,389599,0.01457948,63.11278361
905,行為,90,389689,0.01457948,63.12736309
906,汽車,90,389779,0.01457948,63.14194257
907,人類,89,389868,0.01441749,63.15636005
908,也許,89,389957,0.01441749,63.17077754
909,取,89,390046,0.01441749,63.18519502
910,唯一,89,390135,0.01441749,63.19961251
911,理想,89,390224,0.01441749,63.21402999
912,景氣,89,390313,0.01441749,63.22844748
913,雙方,89,390402,0.01441749,63.24286496
914,力量,88,390490,0.01425549,63.25712046
915,女人,88,390578,0.01425549,63.27137595
916,工具,88,390666,0.01425549,63.28563144
917,水準,88,390754,0.01425549,63.29988693
918,立委,88,390842,0.01425549,63.31414242
919,官員,88,390930,0.01425549,63.32839791
920,居,88,391018,0.01425549,63.34265340
921,風格,88,391106,0.01425549,63.35690889
922,級,88,391194,0.01425549,63.37116438
923,動,88,391282,0.01425549,63.38541987
924,組合,88,391370,0.01425549,63.39967536
925,須,88,391458,0.01425549,63.41393085
926,語言,88,391546,0.01425549,63.42818635
927,課程,88,391634,0.01425549,63.44244184
928,機構,88,391722,0.01425549,63.45669733
929,類似,88,391810,0.01425549,63.47095282
930,觀察,88,391898,0.01425549,63.48520831
931,人民,87,391985,0.01409350,63.49930180
932,力,87,392072,0.01409350,63.51339530
933,正是,87,392159,0.01409350,63.52748880
934,正確,87,392246,0.01409350,63.54158229
935,自動,87,392333,0.01409350,63.55567579
936,至少,87,392420,0.01409350,63.56976929
937,我國,87,392507,0.01409350,63.58386278
938,具有,87,392594,0.01409350,63.59795628
939,房子,87,392681,0.01409350,63.61204978
940,狀態,87,392768,0.01409350,63.62614327
941,資源,87,392855,0.01409350,63.64023677
942,錯,87,392942,0.01409350,63.65433027
943,趨勢,87,393029,0.01409350,63.66842376
944,職棒,87,393116,0.01409350,63.68251726
945,父母,86,393202,0.01393150,63.69644876
946,立法院,86,393288,0.01393150,63.71038027
947,交通,86,393374,0.01393150,63.72431177
948,地位,86,393460,0.01393150,63.73824327
949,值,86,393546,0.01393150,63.75217477
950,記,86,393632,0.01393150,63.76610627
951,程度,86,393718,0.01393150,63.78003778
952,模式,86,393804,0.01393150,63.79396928
953,整體,86,393890,0.01393150,63.80790078
954,辦法,86,393976,0.01393150,63.82183228
955,不足,85,394061,0.01376951,63.83560179
956,事業,85,394146,0.01376951,63.84937130
957,定,85,394231,0.01376951,63.86314081
958,計劃,85,394316,0.01376951,63.87691032
959,新加坡,85,394401,0.01376951,63.89067982
960,節目,85,394486,0.01376951,63.90444933
961,圖,85,394571,0.01376951,63.91821884
962,豐富,85,394656,0.01376951,63.93198835
963,醫院,85,394741,0.01376951,63.94575786
964,關鍵,85,394826,0.01376951,63.95952737
965,介紹,84,394910,0.01360751,63.97313488
966,內部,84,394994,0.01360751,63.98674239
967,以後,84,395078,0.01360751,64.00034991
968,市,84,395162,0.01360751,64.01395742
969,永遠,84,395246,0.01360751,64.02756494
970,行政院,84,395330,0.01360751,64.04117245
971,保持,84,395414,0.01360751,64.05477996
972,帶來,84,395498,0.01360751,64.06838748
973,週,84,395582,0.01360751,64.08199499
974,戲,84,395666,0.01360751,64.09560251
975,聲音,84,395750,0.01360751,64.10921002
976,離開,84,395834,0.01360751,64.12281753
977,黨,84,395918,0.01360751,64.13642505
978,以前,83,396001,0.01344552,64.14987057
979,交易,83,396084,0.01344552,64.16331609
980,存在,83,396167,0.01344552,64.17676161
981,你們,83,396250,0.01344552,64.19020713
982,局,83,396333,0.01344552,64.20365265
983,屆,83,396416,0.01344552,64.21709817
984,展開,83,396499,0.01344552,64.23054368
985,責任,83,396582,0.01344552,64.24398920
986,喝,83,396665,0.01344552,64.25743472
987,新聞,83,396748,0.01344552,64.27088024
988,電子,83,396831,0.01344552,64.28432576
989,態度,83,396914,0.01344552,64.29777128
990,說明,83,396997,0.01344552,64.31121680
991,增,83,397080,0.01344552,64.32466232
992,下來,82,397162,0.01328353,64.33794585
993,公尺,82,397244,0.01328353,64.35122937
994,文,82,397326,0.01328353,64.36451290
995,印象,82,397408,0.01328353,64.37779643
996,困難,82,397490,0.01328353,64.39107995
997,亞洲,82,397572,0.01328353,64.40436348
998,姓,82,397654,0.01328353,64.41764700
999,按,82,397736,0.01328353,64.43093053
1000,重點,82,397818,0.01328353,64.44421405
1001,原則,82,397900,0.01328353,64.45749758
1002,累積,82,397982,0.01328353,64.47078110
1003,通過,82,398064,0.01328353,64.48406463
1004,富,82,398146,0.01328353,64.49734815
1005,業,82,398228,0.01328353,64.51063168
1006,緊張,82,398310,0.01328353,64.52391521
1007,辦,82,398392,0.01328353,64.53719873
1008,顆,82,398474,0.01328353,64.55048226
