單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
晏	3967		10	2	0.000304%	656633	99.82%	2	0.63%
朕	3968		10	2	0.000304%	656635	99.82%	1	0.31%
朼	3969		6	2	0.000304%	656637	99.82%	1	0.31%
杳	3970		8	2	0.000304%	656639	99.82%	2	0.63%
柙	3971		9	2	0.000304%	656641	99.82%	1	0.31%
柒	3972		9	2	0.000304%	656643	99.82%	1	0.31%
桓	3973		10	2	0.000304%	656645	99.82%	2	0.63%
桉	3974		10	2	0.000304%	656647	99.82%	1	0.31%
栖	3975		10	2	0.000304%	656649	99.82%	1	0.31%
桎	3976		10	2	0.000304%	656651	99.82%	2	0.63%
梓	3977		11	2	0.000304%	656653	99.82%	1	0.31%
梏	3978		11	2	0.000304%	656655	99.82%	2	0.63%
楠	3979		13	2	0.000304%	656657	99.82%	2	0.63%
楫	3980		13	2	0.000304%	656659	99.82%	2	0.63%
楝	3981		13	2	0.000304%	656661	99.82%	2	0.63%
楣	3982		13	2	0.000304%	656663	99.83%	2	0.63%
楬	3983		13	2	0.000304%	656665	99.83%	2	0.63%
椽	3984		13	2	0.000304%	656667	99.83%	2	0.63%
榨	3985		14	2	0.000304%	656669	99.83%	2	0.63%
槁	3986		14	2	0.000304%	656671	99.83%	2	0.63%
榭	3987		14	2	0.000304%	656673	99.83%	2	0.63%
槭	3988		15	2	0.000304%	656675	99.83%	2	0.63%
槿	3989		15	2	0.000304%	656677	99.83%	1	0.31%
樽	3990		16	2	0.000304%	656679	99.83%	2	0.63%
橢	3991		16	2	0.000304%	656681	99.83%	2	0.63%
櫛	3992		17	2	0.000304%	656683	99.83%	2	0.63%
檬	3993		18	2	0.000304%	656685	99.83%	2	0.63%
檸	3994		18	2	0.000304%	656687	99.83%	2	0.63%
櫫	3995		19	2	0.000304%	656689	99.83%	2	0.63%
櫺	3996		21	2	0.000304%	656691	99.83%	2	0.63%
歛	3997		17	2	0.000304%	656693	99.83%	2	0.63%
殄	3998		9	2	0.000304%	656695	99.83%	1	0.31%
毽	3999		13	2	0.000304%	656697	99.83%	1	0.31%
毿	4000		15	2	0.000304%	656699	99.83%	1	0.31%
氮	4001		12	2	0.000304%	656701	99.83%	2	0.63%
汜	4002		6	2	0.000304%	656703	99.83%	1	0.31%
沌	4003		7	2	0.000304%	656705	99.83%	2	0.63%
沂	4004		7	2	0.000304%	656707	99.83%	2	0.63%
沏	4005		7	2	0.000304%	656709	99.83%	2	0.63%
泄	4006		8	2	0.000304%	656711	99.83%	2	0.63%
泹	4007		8	2	0.000304%	656713	99.83%	1	0.31%
浣	4008		10	2	0.000304%	656715	99.83%	2	0.63%
淦	4009		11	2	0.000304%	656717	99.83%	2	0.63%
淖	4010		11	2	0.000304%	656719	99.83%	2	0.63%
湮	4011		12	2	0.000304%	656721	99.83%	2	0.63%
溲	4012		12	2	0.000304%	656723	99.83%	1	0.31%
滓	4013		13	2	0.000304%	656725	99.83%	2	0.63%
漉	4014		14	2	0.000304%	656727	99.83%	1	0.31%
潢	4015		15	2	0.000304%	656729	99.84%	2	0.63%
澹	4016		16	2	0.000304%	656731	99.84%	2	0.63%
瀋	4017		18	2	0.000304%	656733	99.84%	2	0.63%
瀛	4018		19	2	0.000304%	656735	99.84%	2	0.63%
烯	4019		11	2	0.000304%	656737	99.84%	1	0.31%
煦	4020		13	2	0.000304%	656739	99.84%	2	0.63%
熏	4021		14	2	0.000304%	656741	99.84%	1	0.31%
燄	4022		16	2	0.000304%	656743	99.84%	2	0.63%
牝	4023		6	2	0.000304%	656745	99.84%	1	0.31%
牴	4024		9	2	0.000304%	656747	99.84%	2	0.63%
狡	4025		9	2	0.000304%	656749	99.84%	2	0.63%
猝	4026		11	2	0.000304%	656751	99.84%	1	0.31%
猾	4027		13	2	0.000304%	656753	99.84%	2	0.63%
猻	4028		13	2	0.000304%	656755	99.84%	1	0.31%
玖	4029		7	2	0.000304%	656757	99.84%	1	0.31%
琵	4030		12	2	0.000304%	656759	99.84%	2	0.63%
琶	4031		12	2	0.000304%	656761	99.84%	2	0.63%
璀	4032		15	2	0.000304%	656763	99.84%	2	0.63%
璇	4033		15	2	0.000304%	656765	99.84%	1	0.31%
璜	4034		16	2	0.000304%	656767	99.84%	2	0.63%
璨	4035		17	2	0.000304%	656769	99.84%	2	0.63%
畚	4036		10	2	0.000304%	656771	99.84%	2	0.63%
疪	4037		9	2	0.000304%	656773	99.84%	2	0.63%
痊	4038		11	2	0.000304%	656775	99.84%	2	0.63%
痙	4039		12	2	0.000304%	656777	99.84%	2	0.63%
瘀	4040		13	2	0.000304%	656779	99.84%	2	0.63%
痾	4041		13	2	0.000304%	656781	99.84%	2	0.63%
瘟	4042		15	2	0.000304%	656783	99.84%	2	0.63%
癰	4043		23	2	0.000304%	656785	99.84%	2	0.63%
盃	4044		9	2	0.000304%	656787	99.84%	2	0.63%
眈	4045		9	2	0.000304%	656789	99.84%	1	0.31%
睏	4046		12	2	0.000304%	656791	99.84%	2	0.63%
睬	4047		13	2	0.000304%	656793	99.84%	2	0.63%
睽	4048		14	2	0.000304%	656795	99.85%	1	0.31%
瞌	4049		15	2	0.000304%	656797	99.85%	2	0.63%
碘	4050		13	2	0.000304%	656799	99.85%	2	0.63%
碉	4051		13	2	0.000304%	656801	99.85%	2	0.63%
祼	4052		12	2	0.000304%	656803	99.85%	2	0.63%
稟	4053		13	2	0.000304%	656805	99.85%	2	0.63%
窈	4054		10	2	0.000304%	656807	99.85%	2	0.63%
窕	4055		11	2	0.000304%	656809	99.85%	2	0.63%
窖	4056		12	2	0.000304%	656811	99.85%	1	0.31%
窟	4057		13	2	0.000304%	656813	99.85%	1	0.31%
窣	4058		13	2	0.000304%	656815	99.85%	2	0.63%
窸	4059		16	2	0.000304%	656817	99.85%	2	0.63%
箕	4060		14	2	0.000304%	656819	99.85%	2	0.63%
篆	4061		15	2	0.000304%	656821	99.85%	2	0.63%
簌	4062		17	2	0.000304%	656823	99.85%	1	0.31%
簣	4063		18	2	0.000304%	656825	99.85%	2	0.63%
粕	4064		11	2	0.000304%	656827	99.85%	2	0.63%
粟	4065		12	2	0.000304%	656829	99.85%	2	0.63%
粵	4066		13	2	0.000304%	656831	99.85%	2	0.63%
糜	4067		17	2	0.000304%	656833	99.85%	1	0.31%
紉	4068		9	2	0.000304%	656835	99.85%	2	0.63%
紈	4069		9	2	0.000304%	656837	99.85%	2	0.63%
紿	4070		11	2	0.000304%	656839	99.85%	2	0.63%
絹	4071		13	2	0.000304%	656841	99.85%	2	0.63%
綢	4072		14	2	0.000304%	656843	99.85%	2	0.63%
緞	4073		15	2	0.000304%	656845	99.85%	2	0.63%
緲	4074		15	2	0.000304%	656847	99.85%	2	0.63%
縝	4075		16	2	0.000304%	656849	99.85%	2	0.63%
縹	4076		17	2	0.000304%	656851	99.85%	2	0.63%
繹	4077		19	2	0.000304%	656853	99.85%	2	0.63%
繾	4078		20	2	0.000304%	656855	99.85%	2	0.63%
缽	4079		11	2	0.000304%	656857	99.85%	2	0.63%
羔	4080		10	2	0.000304%	656859	99.85%	2	0.63%
羹	4081		19	2	0.000304%	656861	99.86%	2	0.63%
翌	4082		11	2	0.000304%	656863	99.86%	2	0.63%
翦	4083		15	2	0.000304%	656865	99.86%	2	0.63%
肘	4084		7	2	0.000304%	656867	99.86%	2	0.63%
肴	4085		8	2	0.000304%	656869	99.86%	2	0.63%
胥	4086		9	2	0.000304%	656871	99.86%	2	0.63%
胚	4087		9	2	0.000304%	656873	99.86%	2	0.63%
胝	4088		9	2	0.000304%	656875	99.86%	2	0.63%
胭	4089		10	2	0.000304%	656877	99.86%	2	0.63%
胼	4090		10	2	0.000304%	656879	99.86%	2	0.63%
胯	4091		10	2	0.000304%	656881	99.86%	1	0.31%
胺	4092		10	2	0.000304%	656883	99.86%	2	0.63%
脯	4093		11	2	0.000304%	656885	99.86%	2	0.63%
腴	4094		12	2	0.000304%	656887	99.86%	2	0.63%
腧	4095		13	2	0.000304%	656889	99.86%	1	0.31%
膾	4096		17	2	0.000304%	656891	99.86%	2	0.63%
臊	4097		17	2	0.000304%	656893	99.86%	2	0.63%
舂	4098		11	2	0.000304%	656895	99.86%	1	0.31%
舅	4099		13	2	0.000304%	656897	99.86%	2	0.63%
舵	4100		11	2	0.000304%	656899	99.86%	2	0.63%
艇	4101		13	2	0.000304%	656901	99.86%	2	0.63%
荐	4102		10	2	0.000304%	656903	99.86%	2	0.63%
茴	4103		10	2	0.000304%	656905	99.86%	1	0.31%
荏	4104		10	2	0.000304%	656907	99.86%	2	0.63%
莓	4105		11	2	0.000304%	656909	99.86%	1	0.31%
萋	4106		12	2	0.000304%	656911	99.86%	1	0.31%
菡	4107		12	2	0.000304%	656913	99.86%	2	0.63%
菇	4108		12	2	0.000304%	656915	99.86%	2	0.63%
蓁	4109		14	2	0.000304%	656917	99.86%	2	0.63%
蕨	4110		16	2	0.000304%	656919	99.86%	2	0.63%
薛	4111		17	2	0.000304%	656921	99.86%	2	0.63%
藐	4112		18	2	0.000304%	656923	99.86%	2	0.63%
藻	4113		20	2	0.000304%	656925	99.87%	2	0.63%
虩	4114		18	2	0.000304%	656927	99.87%	1	0.31%
蚓	4115		10	2	0.000304%	656929	99.87%	2	0.63%
蚵	4116		11	2	0.000304%	656931	99.87%	2	0.63%
蚱	4117		11	2	0.000304%	656933	99.87%	2	0.63%
蚯	4118		11	2	0.000304%	656935	99.87%	2	0.63%
蛔	4119		12	2	0.000304%	656937	99.87%	1	0.31%
蛤	4120		12	2	0.000304%	656939	99.87%	2	0.63%
蜀	4121		13	2	0.000304%	656941	99.87%	2	0.63%
蜉	4122		13	2	0.000304%	656943	99.87%	2	0.63%
蜢	4123		14	2	0.000304%	656945	99.87%	2	0.63%
蜥	4124		14	2	0.000304%	656947	99.87%	1	0.31%
蜴	4125		14	2	0.000304%	656949	99.87%	1	0.31%
蝗	4126		15	2	0.000304%	656951	99.87%	1	0.31%
蝣	4127		15	2	0.000304%	656953	99.87%	2	0.63%
螻	4128		17	2	0.000304%	656955	99.87%	2	0.63%
蟈	4129		17	2	0.000304%	656957	99.87%	1	0.31%
袪	4130		10	2	0.000304%	656959	99.87%	2	0.63%
袓	4131		10	2	0.000304%	656961	99.87%	2	0.63%
袤	4132		11	2	0.000304%	656963	99.87%	2	0.63%
褚	4133		13	2	0.000304%	656965	99.87%	1	0.31%
褓	4134		14	2	0.000304%	656967	99.87%	1	0.31%
褒	4135		15	2	0.000304%	656969	99.87%	2	0.63%
褥	4136		15	2	0.000304%	656971	99.87%	1	0.31%
褻	4137		17	2	0.000304%	656973	99.87%	2	0.63%
覷	4138		19	2	0.000304%	656975	99.87%	2	0.63%
訟	4139		11	2	0.000304%	656977	99.87%	2	0.63%
訛	4140		11	2	0.000304%	656979	99.87%	1	0.31%
訢	4141		11	2	0.000304%	656981	99.87%	2	0.63%
詎	4142		12	2	0.000304%	656983	99.87%	2	0.63%
詼	4143		13	2	0.000304%	656985	99.87%	2	0.63%
誅	4144		13	2	0.000304%	656987	99.87%	2	0.63%
詬	4145		13	2	0.000304%	656989	99.87%	2	0.63%
誣	4146		14	2	0.000304%	656991	99.88%	2	0.63%
誨	4147		14	2	0.000304%	656993	99.88%	2	0.63%
諫	4148		16	2	0.000304%	656995	99.88%	2	0.63%
謔	4149		16	2	0.000304%	656997	99.88%	2	0.63%
諤	4150		16	2	0.000304%	656999	99.88%	1	0.31%
謅	4151		17	2	0.000304%	657001	99.88%	1	0.31%
謢	4152		17	2	0.000304%	657003	99.88%	2	0.63%
謨	4153		18	2	0.000304%	657005	99.88%	2	0.63%
謫	4154		18	2	0.000304%	657007	99.88%	2	0.63%
貳	4155		12	2	0.000304%	657009	99.88%	1	0.31%
賃	4156		13	2	0.000304%	657011	99.88%	2	0.63%
賸	4157		17	2	0.000304%	657013	99.88%	2	0.63%
赭	4158		15	2	0.000304%	657015	99.88%	2	0.63%
踄	4159		14	2	0.000304%	657017	99.88%	2	0.63%
踼	4160		16	2	0.000304%	657019	99.88%	2	0.63%
蹋	4161		17	2	0.000304%	657021	99.88%	2	0.63%
蹙	4162		18	2	0.000304%	657023	99.88%	2	0.63%
躇	4163		19	2	0.000304%	657025	99.88%	2	0.63%
蹭	4164		19	2	0.000304%	657027	99.88%	1	0.31%
躊	4165		21	2	0.000304%	657029	99.88%	2	0.63%
躋	4166		21	2	0.000304%	657031	99.88%	2	0.63%
軋	4167		8	2	0.000304%	657033	99.88%	2	0.63%
軔	4168		10	2	0.000304%	657035	99.88%	2	0.63%
軛	4169		11	2	0.000304%	657037	99.88%	2	0.63%
軸	4170		12	2	0.000304%	657039	99.88%	1	0.31%
轅	4171		17	2	0.000304%	657041	99.88%	2	0.63%
逡	4172		10	2	0.000304%	657043	99.88%	1	0.31%
遨	4173		14	2	0.000304%	657045	99.88%	2	0.63%
遴	4174		15	2	0.000304%	657047	99.88%	2	0.63%
邇	4175		17	2	0.000304%	657049	99.88%	2	0.63%
鄒	4176		12	2	0.000304%	657051	99.88%	2	0.63%
鄴	4177		15	2	0.000304%	657053	99.88%	2	0.63%
酢	4178		12	2	0.000304%	657055	99.88%	1	0.31%
	4179		14	2	0.000304%	657057	99.89%	2	0.63%
醋	4180		15	2	0.000304%	657059	99.89%	2	0.63%
醛	4181		17	2	0.000304%	657061	99.89%	1	0.31%
釗	4182		10	2	0.000304%	657063	99.89%	1	0.31%
鈕	4183		12	2	0.000304%	657065	99.89%	1	0.31%
錕	4184		16	2	0.000304%	657067	99.89%	2	0.63%
鑠	4185		23	2	0.000304%	657069	99.89%	2	0.63%
閔	4186		12	2	0.000304%	657071	99.89%	1	0.31%
閘	4187		13	2	0.000304%	657073	99.89%	1	0.31%
閹	4188		16	2	0.000304%	657075	99.89%	2	0.63%
闇	4189		17	2	0.000304%	657077	99.89%	2	0.63%
陛	4190		9	2	0.000304%	657079	99.89%	2	0.63%
隄	4191		11	2	0.000304%	657081	99.89%	1	0.31%
隳	4192		18	2	0.000304%	657083	99.89%	1	0.31%
雌	4193		14	2	0.000304%	657085	99.89%	2	0.63%
雛	4194		18	2	0.000304%	657087	99.89%	2	0.63%
霄	4195		15	2	0.000304%	657089	99.89%	2	0.63%
靂	4196		24	2	0.000304%	657091	99.89%	1	0.31%
靦	4197		16	2	0.000304%	657093	99.89%	2	0.63%
鞘	4198		16	2	0.000304%	657095	99.89%	2	0.63%
韙	4199		18	2	0.000304%	657097	99.89%	2	0.63%
韜	4200		19	2	0.000304%	657099	99.89%	2	0.63%
頷	4201		16	2	0.000304%	657101	99.89%	2	0.63%
顎	4202		18	2	0.000304%	657103	99.89%	2	0.63%
顰	4203		24	2	0.000304%	657105	99.89%	2	0.63%
颶	4204		17	2	0.000304%	657107	99.89%	2	0.63%
飩	4205		12	2	0.000304%	657109	99.89%	1	0.31%
餒	4206		15	2	0.000304%	657111	99.89%	2	0.63%
餛	4207		16	2	0.000304%	657113	99.89%	1	0.31%
饉	4208		19	2	0.000304%	657115	99.89%	2	0.63%
饗	4209		21	2	0.000304%	657117	99.89%	2	0.63%
駒	4210		15	2	0.000304%	657119	99.89%	2	0.63%
駴	4211		17	2	0.000304%	657121	99.89%	1	0.31%
騅	4212		18	2	0.000304%	657123	99.90%	2	0.63%
騾	4213		21	2	0.000304%	657125	99.90%	1	0.31%
驁	4214		21	2	0.000304%	657127	99.90%	2	0.63%
驪	4215		29	2	0.000304%	657129	99.90%	2	0.63%
髻	4216		16	2	0.000304%	657131	99.90%	2	0.63%
鯊	4217		18	2	0.000304%	657133	99.90%	2	0.63%
鰣	4218		21	2	0.000304%	657135	99.90%	1	0.31%
鱒	4219		23	2	0.000304%	657137	99.90%	2	0.63%
鳶	4220		14	2	0.000304%	657139	99.90%	2	0.63%
鴕	4221		16	2	0.000304%	657141	99.90%	2	0.63%
鵠	4222		18	2	0.000304%	657143	99.90%	2	0.63%
鹵	4223		11	2	0.000304%	657145	99.90%	2	0.63%
麒	4224		19	2	0.000304%	657147	99.90%	2	0.63%
麓	4225		19	2	0.000304%	657149	99.90%	2	0.63%
麩	4226		15	2	0.000304%	657151	99.90%	1	0.31%
麾	4227		15	2	0.000304%	657153	99.90%	2	0.63%
黜	4228		17	2	0.000304%	657155	99.90%	1	0.31%
黠	4229		18	2	0.000304%	657157	99.90%	2	0.63%
黴	4230		23	2	0.000304%	657159	99.90%	2	0.63%
鼕	4231		18	2	0.000304%	657161	99.90%	1	0.31%
齪	4232		22	2	0.000304%	657163	99.90%	2	0.63%
齷	4233		24	2	0.000304%	657165	99.90%	2	0.63%
亢	4234		4	1	0.000152%	657166	99.90%	1	0.31%
亳	4235		10	1	0.000152%	657167	99.90%	1	0.31%
仟	4236		5	1	0.000152%	657168	99.90%	1	0.31%
伉	4237		6	1	0.000152%	657169	99.90%	1	0.31%
仳	4238		6	1	0.000152%	657170	99.90%	1	0.31%
佗	4239		7	1	0.000152%	657171	99.90%	1	0.31%
佞	4240		7	1	0.000152%	657172	99.90%	1	0.31%
佚	4241		7	1	0.000152%	657173	99.90%	1	0.31%
侍	4242		8	1	0.000152%	657174	99.90%	1	0.31%
佬	4243		8	1	0.000152%	657175	99.90%	1	0.31%
侖	4244		8	1	0.000152%	657176	99.90%	1	0.31%
俚	4245		9	1	0.000152%	657177	99.90%	1	0.31%
俞	4246		9	1	0.000152%	657178	99.90%	1	0.31%
俸	4247		10	1	0.000152%	657179	99.90%	1	0.31%
傖	4248		12	1	0.000152%	657180	99.90%	1	0.31%
儂	4249		15	1	0.000152%	657181	99.90%	1	0.31%
儐	4250		16	1	0.000152%	657182	99.90%	1	0.31%
儷	4251		21	1	0.000152%	657183	99.90%	1	0.31%
儻	4252		22	1	0.000152%	657184	99.90%	1	0.31%
兀	4253		3	1	0.000152%	657185	99.90%	1	0.31%
剉	4254		9	1	0.000152%	657186	99.90%	1	0.31%
剜	4255		10	1	0.000152%	657187	99.90%	1	0.31%
剿	4256		13	1	0.000152%	657188	99.90%	1	0.31%
勛	4257		12	1	0.000152%	657189	99.91%	1	0.31%
勰	4258		15	1	0.000152%	657190	99.91%	1	0.31%
匭	4259		11	1	0.000152%	657191	99.91%	1	0.31%
匾	4260		11	1	0.000152%	657192	99.91%	1	0.31%
叟	4261		9	1	0.000152%	657193	99.91%	1	0.31%
叼	4262		5	1	0.000152%	657194	99.91%	1	0.31%
吁	4263		6	1	0.000152%	657195	99.91%	1	0.31%
吋	4264		6	1	0.000152%	657196	99.91%	1	0.31%
吝	4265		7	1	0.000152%	657197	99.91%	1	0.31%
呃	4266		7	1	0.000152%	657198	99.91%	1	0.31%
呂	4267		7	1	0.000152%	657199	99.91%	1	0.31%
吩	4268		7	1	0.000152%	657200	99.91%	1	0.31%
呇	4269		7	1	0.000152%	657201	99.91%	1	0.31%
呤	4270		8	1	0.000152%	657202	99.91%	1	0.31%
哂	4271		9	1	0.000152%	657203	99.91%	1	0.31%
哖	4272		9	1	0.000152%	657204	99.91%	1	0.31%
哆	4273		9	1	0.000152%	657205	99.91%	1	0.31%
唔	4274		10	1	0.000152%	657206	99.91%	1	0.31%
唄	4275		10	1	0.000152%	657207	99.91%	1	0.31%
喲	4276		12	1	0.000152%	657208	99.91%	1	0.31%
喫	4277		12	1	0.000152%	657209	99.91%	1	0.31%
喙	4278		12	1	0.000152%	657210	99.91%	1	0.31%
嗟	4279		13	1	0.000152%	657211	99.91%	1	0.31%
嗦	4280		13	1	0.000152%	657212	99.91%	1	0.31%
嗥	4281		13	1	0.000152%	657213	99.91%	1	0.31%
嗩	4282		13	1	0.000152%	657214	99.91%	1	0.31%
嗒	4283		13	1	0.000152%	657215	99.91%	1	0.31%
嗲	4284		13	1	0.000152%	657216	99.91%	1	0.31%
嘀	4285		14	1	0.000152%	657217	99.91%	1	0.31%
噗	4286		15	1	0.000152%	657218	99.91%	1	0.31%
噉	4287		15	1	0.000152%	657219	99.91%	1	0.31%
噘	4288		15	1	0.000152%	657220	99.91%	1	0.31%
噫	4289		16	1	0.000152%	657221	99.91%	1	0.31%
噤	4290		16	1	0.000152%	657222	99.91%	1	0.31%
噥	4291		16	1	0.000152%	657223	99.91%	1	0.31%
噲	4292		16	1	0.000152%	657224	99.91%	1	0.31%
嚎	4293		17	1	0.000152%	657225	99.91%	1	0.31%
嚓	4294		17	1	0.000152%	657226	99.91%	1	0.31%
嚙	4295		18	1	0.000152%	657227	99.91%	1	0.31%
囓	4296		24	1	0.000152%	657228	99.91%	1	0.31%
囝	4297		6	1	0.000152%	657229	99.91%	1	0.31%
囪	4298		7	1	0.000152%	657230	99.91%	1	0.31%
囤	4299		7	1	0.000152%	657231	99.91%	1	0.31%
囫	4300		7	1	0.000152%	657232	99.91%	1	0.31%
圭	4301		6	1	0.000152%	657233	99.91%	1	0.31%
圯	4302		6	1	0.000152%	657234	99.91%	1	0.31%
坌	4303		7	1	0.000152%	657235	99.91%	1	0.31%
垣	4304		9	1	0.000152%	657236	99.91%	1	0.31%
垛	4305		9	1	0.000152%	657237	99.91%	1	0.31%
埆	4306		10	1	0.000152%	657238	99.91%	1	0.31%
堊	4307		11	1	0.000152%	657239	99.91%	1	0.31%
堙	4308		12	1	0.000152%	657240	99.91%	1	0.31%
堭	4309		12	1	0.000152%	657241	99.91%	1	0.31%
塘	4310		13	1	0.000152%	657242	99.91%	1	0.31%
塢	4311		13	1	0.000152%	657243	99.91%	1	0.31%
塹	4312		14	1	0.000152%	657244	99.91%	1	0.31%
墻	4313		16	1	0.000152%	657245	99.91%	1	0.31%
壹	4314		12	1	0.000152%	657246	99.91%	1	0.31%
奐	4315		9	1	0.000152%	657247	99.91%	1	0.31%
妁	4316		6	1	0.000152%	657248	99.91%	1	0.31%
妞	4317		7	1	0.000152%	657249	99.91%	1	0.31%
姍	4318		8	1	0.000152%	657250	99.91%	1	0.31%
姶	4319		9	1	0.000152%	657251	99.91%	1	0.31%
婢	4320		11	1	0.000152%	657252	99.91%	1	0.31%
媛	4321		12	1	0.000152%	657253	99.91%	1	0.31%
媧	4322		12	1	0.000152%	657254	99.92%	1	0.31%
媾	4323		13	1	0.000152%	657255	99.92%	1	0.31%
嬈	4324		15	1	0.000152%	657256	99.92%	1	0.31%
嬏	4325		15	1	0.000152%	657257	99.92%	1	0.31%
嫺	4326		15	1	0.000152%	657258	99.92%	1	0.31%
嬴	4327		16	1	0.000152%	657259	99.92%	1	0.31%
孑	4328		3	1	0.000152%	657260	99.92%	1	0.31%
孚	4329		7	1	0.000152%	657261	99.92%	1	0.31%
屘	4330		10	1	0.000152%	657262	99.92%	1	0.31%
孳	4331		12	1	0.000152%	657263	99.92%	1	0.31%
宥	4332		9	1	0.000152%	657264	99.92%	1	0.31%
宧	4333		10	1	0.000152%	657265	99.92%	1	0.31%
屣	4334		14	1	0.000152%	657266	99.92%	1	0.31%
屧	4335		15	1	0.000152%	657267	99.92%	1	0.31%
屨	4336		17	1	0.000152%	657268	99.92%	1	0.31%
崁	4337		10	1	0.000152%	657269	99.92%	1	0.31%
崙	4338		11	1	0.000152%	657270	99.92%	1	0.31%
崧	4339		11	1	0.000152%	657271	99.92%	1	0.31%
嵋	4340		12	1	0.000152%	657272	99.92%	1	0.31%
嵬	4341		13	1	0.000152%	657273	99.92%	1	0.31%
嶇	4342		14	1	0.000152%	657274	99.92%	1	0.31%
嶂	4343		14	1	0.000152%	657275	99.92%	1	0.31%
巇	4344		20	1	0.000152%	657276	99.92%	1	0.31%
巖	4345		23	1	0.000152%	657277	99.92%	1	0.31%
巘	4346		23	1	0.000152%	657278	99.92%	1	0.31%
幄	4347		12	1	0.000152%	657279	99.92%	1	0.31%
幌	4348		13	1	0.000152%	657280	99.92%	1	0.31%
幗	4349		14	1	0.000152%	657281	99.92%	1	0.31%
幡	4350		15	1	0.000152%	657282	99.92%	1	0.31%
庄	4351		6	1	0.000152%	657283	99.92%	1	0.31%
庛	4352		9	1	0.000152%	657284	99.92%	1	0.31%
庾	4353		11	1	0.000152%	657285	99.92%	1	0.31%
廌	4354		13	1	0.000152%	657286	99.92%	1	0.31%
廇	4355		13	1	0.000152%	657287	99.92%	1	0.31%
廡	4356		15	1	0.000152%	657288	99.92%	1	0.31%
弈	4357		9	1	0.000152%	657289	99.92%	1	0.31%
徂	4358		8	1	0.000152%	657290	99.92%	1	0.31%
徇	4359		9	1	0.000152%	657291	99.92%	1	0.31%
忑	4360		7	1	0.000152%	657292	99.92%	1	0.31%
忐	4361		7	1	0.000152%	657293	99.92%	1	0.31%
忮	4362		7	1	0.000152%	657294	99.92%	1	0.31%
忤	4363		7	1	0.000152%	657295	99.92%	1	0.31%
怍	4364		8	1	0.000152%	657296	99.92%	1	0.31%
恿	4365		11	1	0.000152%	657297	99.92%	1	0.31%
悱	4366		11	1	0.000152%	657298	99.92%	1	0.31%
愎	4367		12	1	0.000152%	657299	99.92%	1	0.31%
愆	4368		13	1	0.000152%	657300	99.92%	1	0.31%
愿	4369		14	1	0.000152%	657301	99.92%	1	0.31%
慟	4370		14	1	0.000152%	657302	99.92%	1	0.31%
慳	4371		14	1	0.000152%	657303	99.92%	1	0.31%
慼	4372		15	1	0.000152%	657304	99.92%	1	0.31%
慫	4373		15	1	0.000152%	657305	99.92%	1	0.31%
戌	4374		6	1	0.000152%	657306	99.92%	1	0.31%
戟	4375		12	1	0.000152%	657307	99.92%	1	0.31%
戡	4376		13	1	0.000152%	657308	99.92%	1	0.31%
扈	4377		11	1	0.000152%	657309	99.92%	1	0.31%
扡	4378		6	1	0.000152%	657310	99.92%	1	0.31%
扙	4379		6	1	0.000152%	657311	99.92%	1	0.31%
拗	4380		8	1	0.000152%	657312	99.92%	1	0.31%
拽	4381		9	1	0.000152%	657313	99.92%	1	0.31%
拷	4382		9	1	0.000152%	657314	99.92%	1	0.31%
拴	4383		9	1	0.000152%	657315	99.92%	1	0.31%
拫	4384		9	1	0.000152%	657316	99.92%	1	0.31%
捍	4385		10	1	0.000152%	657317	99.92%	1	0.31%
捌	4386		10	1	0.000152%	657318	99.92%	1	0.31%
挼	4387		10	1	0.000152%	657319	99.92%	1	0.31%
掮	4388		11	1	0.000152%	657320	99.93%	1	0.31%
捸	4389		11	1	0.000152%	657321	99.93%	1	0.31%
掅	4390		11	1	0.000152%	657322	99.93%	1	0.31%
揖	4391		12	1	0.000152%	657323	99.93%	1	0.31%
揠	4392		12	1	0.000152%	657324	99.93%	1	0.31%
搽	4393		13	1	0.000152%	657325	99.93%	1	0.31%
搔	4394		13	1	0.000152%	657326	99.93%	1	0.31%
搐	4395		13	1	0.000152%	657327	99.93%	1	0.31%
摁	4396		13	1	0.000152%	657328	99.93%	1	0.31%
摟	4397		14	1	0.000152%	657329	99.93%	1	0.31%
摑	4398		14	1	0.000152%	657330	99.93%	1	0.31%
搴	4399		14	1	0.000152%	657331	99.93%	1	0.31%
摭	4400		14	1	0.000152%	657332	99.93%	1	0.31%
撂	4401		14	1	0.000152%	657333	99.93%	1	0.31%
摜	4402		14	1	0.000152%	657334	99.93%	1	0.31%
撓	4403		15	1	0.000152%	657335	99.93%	1	0.31%
撻	4404		16	1	0.000152%	657336	99.93%	1	0.31%
擰	4405		17	1	0.000152%	657337	99.93%	1	0.31%
擢	4406		17	1	0.000152%	657338	99.93%	1	0.31%
擯	4407		17	1	0.000152%	657339	99.93%	1	0.31%
攆	4408		18	1	0.000152%	657340	99.93%	1	0.31%
擻	4409		18	1	0.000152%	657341	99.93%	1	0.31%
晒	4410		10	1	0.000152%	657342	99.93%	1	0.31%
晾	4411		12	1	0.000152%	657343	99.93%	1	0.31%
暄	4412		13	1	0.000152%	657344	99.93%	1	0.31%
暌	4413		13	1	0.000152%	657345	99.93%	1	0.31%
暸	4414		16	1	0.000152%	657346	99.93%	1	0.31%
