單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
唁	4251		10	1	0.0001509%	662107	99.91%	1	0.40%
唑	4252		10	1	0.0001509%	662108	99.91%	1	0.40%
啷	4253		12	1	0.0001509%	662109	99.91%	1	0.40%
喏	4254		12	1	0.0001509%	662110	99.91%	1	0.40%
嗑	4255		13	1	0.0001509%	662111	99.91%	1	0.40%
嗣	4256		13	1	0.0001509%	662112	99.91%	1	0.40%
嗐	4257		13	1	0.0001509%	662113	99.91%	1	0.40%
嗝	4258		13	1	0.0001509%	662114	99.91%	1	0.40%
嗔	4259		13	1	0.0001509%	662115	99.91%	1	0.40%
嗲	4260		13	1	0.0001509%	662116	99.91%	1	0.40%
噎	4261		15	1	0.0001509%	662117	99.91%	1	0.40%
噗	4262		15	1	0.0001509%	662118	99.91%	1	0.40%
噌	4263		15	1	0.0001509%	662119	99.91%	1	0.40%
噁	4264		15	1	0.0001509%	662120	99.91%	1	0.40%
嘬	4265		15	1	0.0001509%	662121	99.91%	1	0.40%
噯	4266		16	1	0.0001509%	662122	99.91%	1	0.40%
噲	4267		16	1	0.0001509%	662123	99.91%	1	0.40%
嚥	4268		19	1	0.0001509%	662124	99.91%	1	0.40%
囈	4269		22	1	0.0001509%	662125	99.91%	1	0.40%
	4270		7	1	0.0001509%	662126	99.91%	1	0.40%
坍	4271		7	1	0.0001509%	662127	99.91%	1	0.40%
埌	4272		10	1	0.0001509%	662128	99.91%	1	0.40%
堲	4273		10	1	0.0001509%	662129	99.91%	1	0.40%
堰	4274		12	1	0.0001509%	662130	99.91%	1	0.40%
	4275		12	1	0.0001509%	662131	99.91%	1	0.40%
堞	4276		12	1	0.0001509%	662132	99.91%	1	0.40%
壅	4277		16	1	0.0001509%	662133	99.91%	1	0.40%
壕	4278		17	1	0.0001509%	662134	99.91%	1	0.40%
壬	4279		4	1	0.0001509%	662135	99.91%	1	0.40%
壹	4280		12	1	0.0001509%	662136	99.91%	1	0.40%
囍	4281		24	1	0.0001509%	662137	99.92%	1	0.40%
奐	4282		9	1	0.0001509%	662138	99.92%	1	0.40%
奓	4283		9	1	0.0001509%	662139	99.92%	1	0.40%
妞	4284		7	1	0.0001509%	662140	99.92%	1	0.40%
姒	4285		8	1	0.0001509%	662141	99.92%	1	0.40%
姣	4286		9	1	0.0001509%	662142	99.92%	1	0.40%
姦	4287		9	1	0.0001509%	662143	99.92%	1	0.40%
娭	4288		10	1	0.0001509%	662144	99.92%	1	0.40%
婀	4289		11	1	0.0001509%	662145	99.92%	1	0.40%
婊	4290		11	1	0.0001509%	662146	99.92%	1	0.40%
媛	4291		12	1	0.0001509%	662147	99.92%	1	0.40%
媿	4292		13	1	0.0001509%	662148	99.92%	1	0.40%
嫗	4293		14	1	0.0001509%	662149	99.92%	1	0.40%
嫖	4294		14	1	0.0001509%	662150	99.92%	1	0.40%
孵	4295		14	1	0.0001509%	662151	99.92%	1	0.40%
孿	4296		22	1	0.0001509%	662152	99.92%	1	0.40%
寐	4297		12	1	0.0001509%	662153	99.92%	1	0.40%
寮	4298		15	1	0.0001509%	662154	99.92%	1	0.40%
尃	4299		10	1	0.0001509%	662155	99.92%	1	0.40%
尥	4300		6	1	0.0001509%	662156	99.92%	1	0.40%
屌	4301		9	1	0.0001509%	662157	99.92%	1	0.40%
岔	4302		7	1	0.0001509%	662158	99.92%	1	0.40%
岫	4303		8	1	0.0001509%	662159	99.92%	1	0.40%
峱	4304		10	1	0.0001509%	662160	99.92%	1	0.40%
崦	4305		11	1	0.0001509%	662161	99.92%	1	0.40%
嵫	4306		12	1	0.0001509%	662162	99.92%	1	0.40%
嵂	4307		12	1	0.0001509%	662163	99.92%	1	0.40%
嵯	4308		13	1	0.0001509%	662164	99.92%	1	0.40%
嵬	4309		13	1	0.0001509%	662165	99.92%	1	0.40%
嵺	4310		14	1	0.0001509%	662166	99.92%	1	0.40%
嶵	4311		16	1	0.0001509%	662167	99.92%	1	0.40%
幵	4312		6	1	0.0001509%	662168	99.92%	1	0.40%
庖	4313		8	1	0.0001509%	662169	99.92%	1	0.40%
廩	4314		16	1	0.0001509%	662170	99.92%	1	0.40%
廿	4315		4	1	0.0001509%	662171	99.92%	1	0.40%
异	4316		6	1	0.0001509%	662172	99.92%	1	0.40%
彔	4317		8	1	0.0001509%	662173	99.92%	1	0.40%
忪	4318		7	1	0.0001509%	662174	99.92%	1	0.40%
怀	4319		7	1	0.0001509%	662175	99.92%	1	0.40%
怙	4320		8	1	0.0001509%	662176	99.92%	1	0.40%
悚	4321		10	1	0.0001509%	662177	99.92%	1	0.40%
悽	4322		11	1	0.0001509%	662178	99.92%	1	0.40%
悸	4323		11	1	0.0001509%	662179	99.92%	1	0.40%
惺	4324		12	1	0.0001509%	662180	99.92%	1	0.40%
愴	4325		13	1	0.0001509%	662181	99.92%	1	0.40%
愿	4326		14	1	0.0001509%	662182	99.92%	1	0.40%
慟	4327		14	1	0.0001509%	662183	99.92%	1	0.40%
慒	4328		14	1	0.0001509%	662184	99.92%	1	0.40%
慓	4329		14	1	0.0001509%	662185	99.92%	1	0.40%
慼	4330		15	1	0.0001509%	662186	99.92%	1	0.40%
憚	4331		15	1	0.0001509%	662187	99.92%	1	0.40%
懋	4332		17	1	0.0001509%	662188	99.92%	1	0.40%
戛	4333		11	1	0.0001509%	662189	99.92%	1	0.40%
戡	4334		13	1	0.0001509%	662190	99.92%	1	0.40%
戢	4335		13	1	0.0001509%	662191	99.92%	1	0.40%
戾	4336		8	1	0.0001509%	662192	99.92%	1	0.40%
扑	4337		5	1	0.0001509%	662193	99.92%	1	0.40%
抃	4338		7	1	0.0001509%	662194	99.92%	1	0.40%
抇	4339		7	1	0.0001509%	662195	99.92%	1	0.40%
拈	4340		8	1	0.0001509%	662196	99.92%	1	0.40%
抻	4341		8	1	0.0001509%	662197	99.92%	1	0.40%
拫	4342		9	1	0.0001509%	662198	99.92%	1	0.40%
捍	4343		10	1	0.0001509%	662199	99.92%	1	0.40%
捋	4344		10	1	0.0001509%	662200	99.92%	1	0.40%
挭	4345		10	1	0.0001509%	662201	99.92%	1	0.40%
捱	4346		11	1	0.0001509%	662202	99.92%	1	0.40%
捫	4347		11	1	0.0001509%	662203	99.93%	1	0.40%
掄	4348		11	1	0.0001509%	662204	99.93%	1	0.40%
捽	4349		11	1	0.0001509%	662205	99.93%	1	0.40%
掽	4350		11	1	0.0001509%	662206	99.93%	1	0.40%
揩	4351		12	1	0.0001509%	662207	99.93%	1	0.40%
揘	4352		12	1	0.0001509%	662208	99.93%	1	0.40%
搨	4353		13	1	0.0001509%	662209	99.93%	1	0.40%
搡	4354		13	1	0.0001509%	662210	99.93%	1	0.40%
摳	4355		14	1	0.0001509%	662211	99.93%	1	0.40%
摽	4356		14	1	0.0001509%	662212	99.93%	1	0.40%
摞	4357		14	1	0.0001509%	662213	99.93%	1	0.40%
摜	4358		14	1	0.0001509%	662214	99.93%	1	0.40%
擼	4359		14	1	0.0001509%	662215	99.93%	1	0.40%
撬	4360		15	1	0.0001509%	662216	99.93%	1	0.40%
撳	4361		15	1	0.0001509%	662217	99.93%	1	0.40%
摰	4362		15	1	0.0001509%	662218	99.93%	1	0.40%
撻	4363		16	1	0.0001509%	662219	99.93%	1	0.40%
撾	4364		16	1	0.0001509%	662220	99.93%	1	0.40%
擗	4365		16	1	0.0001509%	662221	99.93%	1	0.40%
擯	4366		17	1	0.0001509%	662222	99.93%	1	0.40%
攛	4367		21	1	0.0001509%	662223	99.93%	1	0.40%
攸	4368		7	1	0.0001509%	662224	99.93%	1	0.40%
敕	4369		11	1	0.0001509%	662225	99.93%	1	0.40%
敨	4370		12	1	0.0001509%	662226	99.93%	1	0.40%
斛	4371		11	1	0.0001509%	662227	99.93%	1	0.40%
旃	4372		10	1	0.0001509%	662228	99.93%	1	0.40%
旎	4373		11	1	0.0001509%	662229	99.93%	1	0.40%
旖	4374		14	1	0.0001509%	662230	99.93%	1	0.40%
旯	4375		6	1	0.0001509%	662231	99.93%	1	0.40%
旮	4376		6	1	0.0001509%	662232	99.93%	1	0.40%
昤	4377		9	1	0.0001509%	662233	99.93%	1	0.40%
昵	4378		9	1	0.0001509%	662234	99.93%	1	0.40%
昫	4379		9	1	0.0001509%	662235	99.93%	1	0.40%
晤	4380		11	1	0.0001509%	662236	99.93%	1	0.40%
暱	4381		15	1	0.0001509%	662237	99.93%	1	0.40%
暹	4382		16	1	0.0001509%	662238	99.93%	1	0.40%
曄	4383		16	1	0.0001509%	662239	99.93%	1	0.40%
曝	4384		19	1	0.0001509%	662240	99.93%	1	0.40%
曦	4385		20	1	0.0001509%	662241	99.93%	1	0.40%
曩	4386		21	1	0.0001509%	662242	99.93%	1	0.40%
朮	4387		5	1	0.0001509%	662243	99.93%	1	0.40%
杵	4388		8	1	0.0001509%	662244	99.93%	1	0.40%
杲	4389		8	1	0.0001509%	662245	99.93%	1	0.40%
柩	4390		9	1	0.0001509%	662246	99.93%	1	0.40%
柢	4391		9	1	0.0001509%	662247	99.93%	1	0.40%
枷	4392		9	1	0.0001509%	662248	99.93%	1	0.40%
柭	4393		9	1	0.0001509%	662249	99.93%	1	0.40%
栝	4394		10	1	0.0001509%	662250	99.93%	1	0.40%
梗	4395		11	1	0.0001509%	662251	99.93%	1	0.40%
梟	4396		11	1	0.0001509%	662252	99.93%	1	0.40%
梜	4397		11	1	0.0001509%	662253	99.93%	1	0.40%
桷	4398		11	1	0.0001509%	662254	99.93%	1	0.40%
棣	4399		12	1	0.0001509%	662255	99.93%	1	0.40%
椏	4400		12	1	0.0001509%	662256	99.93%	1	0.40%
棖	4401		12	1	0.0001509%	662257	99.93%	1	0.40%
楫	4402		13	1	0.0001509%	662258	99.93%	1	0.40%
楸	4403		13	1	0.0001509%	662259	99.93%	1	0.40%
榫	4404		14	1	0.0001509%	662260	99.93%	1	0.40%
槌	4405		14	1	0.0001509%	662261	99.93%	1	0.40%
榖	4406		14	1	0.0001509%	662262	99.93%	1	0.40%
榧	4407		14	1	0.0001509%	662263	99.93%	1	0.40%
橄	4408		16	1	0.0001509%	662264	99.93%	1	0.40%
檁	4409		17	1	0.0001509%	662265	99.93%	1	0.40%
檥	4410		17	1	0.0001509%	662266	99.93%	1	0.40%
檳	4411		18	1	0.0001509%	662267	99.93%	1	0.40%
櫚	4412		19	1	0.0001509%	662268	99.93%	1	0.40%
櫨	4413		20	1	0.0001509%	662269	99.93%	1	0.40%
欖	4414		25	1	0.0001509%	662270	99.94%	1	0.40%
歅	4415		13	1	0.0001509%	662271	99.94%	1	0.40%
歎	4416		15	1	0.0001509%	662272	99.94%	1	0.40%
歙	4417		16	1	0.0001509%	662273	99.94%	1	0.40%
殞	4418		14	1	0.0001509%	662274	99.94%	1	0.40%
殫	4419		16	1	0.0001509%	662275	99.94%	1	0.40%
殮	4420		17	1	0.0001509%	662276	99.94%	1	0.40%
殯	4421		18	1	0.0001509%	662277	99.94%	1	0.40%
殲	4422		21	1	0.0001509%	662278	99.94%	1	0.40%
殳	4423		4	1	0.0001509%	662279	99.94%	1	0.40%
毆	4424		15	1	0.0001509%	662280	99.94%	1	0.40%
毈	4425		16	1	0.0001509%	662281	99.94%	1	0.40%
毗	4426		9	1	0.0001509%	662282	99.94%	1	0.40%
毽	4427		13	1	0.0001509%	662283	99.94%	1	0.40%
氅	4428		16	1	0.0001509%	662284	99.94%	1	0.40%
氐	4429		5	1	0.0001509%	662285	99.94%	1	0.40%
氟	4430		9	1	0.0001509%	662286	99.94%	1	0.40%
氰	4431		12	1	0.0001509%	662287	99.94%	1	0.40%
汙	4432		6	1	0.0001509%	662288	99.94%	1	0.40%
汲	4433		7	1	0.0001509%	662289	99.94%	1	0.40%
汾	4434		7	1	0.0001509%	662290	99.94%	1	0.40%
汸	4435		7	1	0.0001509%	662291	99.94%	1	0.40%
汩	4436		7	1	0.0001509%	662292	99.94%	1	0.40%
沬	4437		8	1	0.0001509%	662293	99.94%	1	0.40%
泔	4438		8	1	0.0001509%	662294	99.94%	1	0.40%
泞	4439		8	1	0.0001509%	662295	99.94%	1	0.40%
洸	4440		9	1	0.0001509%	662296	99.94%	1	0.40%
洮	4441		9	1	0.0001509%	662297	99.94%	1	0.40%
洵	4442		9	1	0.0001509%	662298	99.94%	1	0.40%
浚	4443		10	1	0.0001509%	662299	99.94%	1	0.40%
涅	4444		10	1	0.0001509%	662300	99.94%	1	0.40%
浠	4445		10	1	0.0001509%	662301	99.94%	1	0.40%
涂	4446		10	1	0.0001509%	662302	99.94%	1	0.40%
淇	4447		11	1	0.0001509%	662303	99.94%	1	0.40%
渚	4448		11	1	0.0001509%	662304	99.94%	1	0.40%
淖	4449		11	1	0.0001509%	662305	99.94%	1	0.40%
渥	4450		12	1	0.0001509%	662306	99.94%	1	0.40%
湄	4451		12	1	0.0001509%	662307	99.94%	1	0.40%
湲	4452		12	1	0.0001509%	662308	99.94%	1	0.40%
溤	4453		12	1	0.0001509%	662309	99.94%	1	0.40%
滂	4454		13	1	0.0001509%	662310	99.94%	1	0.40%
滇	4455		13	1	0.0001509%	662311	99.94%	1	0.40%
溥	4456		13	1	0.0001509%	662312	99.94%	1	0.40%
溽	4457		13	1	0.0001509%	662313	99.94%	1	0.40%
滘	4458		13	1	0.0001509%	662314	99.94%	1	0.40%
漱	4459		14	1	0.0001509%	662315	99.94%	1	0.40%
滻	4460		14	1	0.0001509%	662316	99.94%	1	0.40%
潎	4461		14	1	0.0001509%	662317	99.94%	1	0.40%
滹	4462		14	1	0.0001509%	662318	99.94%	1	0.40%
潦	4463		15	1	0.0001509%	662319	99.94%	1	0.40%
潸	4464		15	1	0.0001509%	662320	99.94%	1	0.40%
滕	4465		15	1	0.0001509%	662321	99.94%	1	0.40%
瀆	4466		18	1	0.0001509%	662322	99.94%	1	0.40%
灝	4467		24	1	0.0001509%	662323	99.94%	1	0.40%
灠	4468		24	1	0.0001509%	662324	99.94%	1	0.40%
炬	4469		9	1	0.0001509%	662325	99.94%	1	0.40%
烴	4470		11	1	0.0001509%	662326	99.94%	1	0.40%
煇	4471		13	1	0.0001509%	662327	99.94%	1	0.40%
熒	4472		14	1	0.0001509%	662328	99.94%	1	0.40%
熹	4473		16	1	0.0001509%	662329	99.94%	1	0.40%
燠	4474		17	1	0.0001509%	662330	99.94%	1	0.40%
爻	4475		4	1	0.0001509%	662331	99.94%	1	0.40%
爿	4476		4	1	0.0001509%	662332	99.94%	1	0.40%
牒	4477		13	1	0.0001509%	662333	99.94%	1	0.40%
牝	4478		6	1	0.0001509%	662334	99.94%	1	0.40%
牠	4479		7	1	0.0001509%	662335	99.94%	1	0.40%
牾	4480		11	1	0.0001509%	662336	99.95%	1	0.40%
犍	4481		13	1	0.0001509%	662337	99.95%	1	0.40%
獪	4482		16	1	0.0001509%	662338	99.95%	1	0.40%
玖	4483		7	1	0.0001509%	662339	99.95%	1	0.40%
玵	4484		8	1	0.0001509%	662340	99.95%	1	0.40%
玷	4485		9	1	0.0001509%	662341	99.95%	1	0.40%
珂	4486		9	1	0.0001509%	662342	99.95%	1	0.40%
珈	4487		9	1	0.0001509%	662343	99.95%	1	0.40%
珮	4488		10	1	0.0001509%	662344	99.95%	1	0.40%
琇	4489		11	1	0.0001509%	662345	99.95%	1	0.40%
琪	4490		12	1	0.0001509%	662346	99.95%	1	0.40%
琛	4491		12	1	0.0001509%	662347	99.95%	1	0.40%
瑙	4492		13	1	0.0001509%	662348	99.95%	1	0.40%
瑛	4493		13	1	0.0001509%	662349	99.95%	1	0.40%
瑋	4494		13	1	0.0001509%	662350	99.95%	1	0.40%
瑢	4495		14	1	0.0001509%	662351	99.95%	1	0.40%
璽	4496		19	1	0.0001509%	662352	99.95%	1	0.40%
瓘	4497		22	1	0.0001509%	662353	99.95%	1	0.40%
甑	4498		17	1	0.0001509%	662354	99.95%	1	0.40%
甬	4499		7	1	0.0001509%	662355	99.95%	1	0.40%
畎	4500		9	1	0.0001509%	662356	99.95%	1	0.40%
畚	4501		10	1	0.0001509%	662357	99.95%	1	0.40%
畦	4502		11	1	0.0001509%	662358	99.95%	1	0.40%
畿	4503		15	1	0.0001509%	662359	99.95%	1	0.40%
疹	4504		10	1	0.0001509%	662360	99.95%	1	0.40%
疸	4505		10	1	0.0001509%	662361	99.95%	1	0.40%
痌	4506		11	1	0.0001509%	662362	99.95%	1	0.40%
	4507		13	1	0.0001509%	662363	99.95%	1	0.40%
痲	4508		13	1	0.0001509%	662364	99.95%	1	0.40%
痱	4509		13	1	0.0001509%	662365	99.95%	1	0.40%
痳	4510		13	1	0.0001509%	662366	99.95%	1	0.40%
痼	4511		13	1	0.0001509%	662367	99.95%	1	0.40%
瘐	4512		13	1	0.0001509%	662368	99.95%	1	0.40%
痽	4513		13	1	0.0001509%	662369	99.95%	1	0.40%
瘧	4514		14	1	0.0001509%	662370	99.95%	1	0.40%
瘖	4515		14	1	0.0001509%	662371	99.95%	1	0.40%
癥	4516		20	1	0.0001509%	662372	99.95%	1	0.40%
癸	4517		9	1	0.0001509%	662373	99.95%	1	0.40%
皈	4518		9	1	0.0001509%	662374	99.95%	1	0.40%
皙	4519		13	1	0.0001509%	662375	99.95%	1	0.40%
皿	4520		5	1	0.0001509%	662376	99.95%	1	0.40%
盂	4521		8	1	0.0001509%	662377	99.95%	1	0.40%
盍	4522		10	1	0.0001509%	662378	99.95%	1	0.40%
盹	4523		9	1	0.0001509%	662379	99.95%	1	0.40%
眛	4524		10	1	0.0001509%	662380	99.95%	1	0.40%
眥	4525		11	1	0.0001509%	662381	99.95%	1	0.40%
睨	4526		13	1	0.0001509%	662382	99.95%	1	0.40%
睚	4527		13	1	0.0001509%	662383	99.95%	1	0.40%
睽	4528		14	1	0.0001509%	662384	99.95%	1	0.40%
瞳	4529		17	1	0.0001509%	662385	99.95%	1	0.40%
瞵	4530		17	1	0.0001509%	662386	99.95%	1	0.40%
瞿	4531		18	1	0.0001509%	662387	99.95%	1	0.40%
矍	4532		20	1	0.0001509%	662388	99.95%	1	0.40%
砣	4533		10	1	0.0001509%	662389	99.95%	1	0.40%
硒	4534		11	1	0.0001509%	662390	99.95%	1	0.40%
硤	4535		12	1	0.0001509%	662391	99.95%	1	0.40%
磊	4536		15	1	0.0001509%	662392	99.95%	1	0.40%
磈	4537		15	1	0.0001509%	662393	99.95%	1	0.40%
磣	4538		16	1	0.0001509%	662394	99.95%	1	0.40%
磴	4539		17	1	0.0001509%	662395	99.95%	1	0.40%
磳	4540		17	1	0.0001509%	662396	99.95%	1	0.40%
礔	4541		18	1	0.0001509%	662397	99.95%	1	0.40%
礡	4542		19	1	0.0001509%	662398	99.95%	1	0.40%
祗	4543		9	1	0.0001509%	662399	99.95%	1	0.40%
祺	4544		12	1	0.0001509%	662400	99.95%	1	0.40%
禕	4545		13	1	0.0001509%	662401	99.95%	1	0.40%
禒	4546		13	1	0.0001509%	662402	99.96%	1	0.40%
禧	4547		16	1	0.0001509%	662403	99.96%	1	0.40%
禺	4548		9	1	0.0001509%	662404	99.96%	1	0.40%
种	4549		9	1	0.0001509%	662405	99.96%	1	0.40%
秣	4550		10	1	0.0001509%	662406	99.96%	1	0.40%
秸	4551		11	1	0.0001509%	662407	99.96%	1	0.40%
稜	4552		13	1	0.0001509%	662408	99.96%	1	0.40%
稔	4553		13	1	0.0001509%	662409	99.96%	1	0.40%
稞	4554		13	1	0.0001509%	662410	99.96%	1	0.40%
稷	4555		15	1	0.0001509%	662411	99.96%	1	0.40%
竽	4556		9	1	0.0001509%	662412	99.96%	1	0.40%
笊	4557		10	1	0.0001509%	662413	99.96%	1	0.40%
笴	4558		11	1	0.0001509%	662414	99.96%	1	0.40%
笸	4559		11	1	0.0001509%	662415	99.96%	1	0.40%
筠	4560		13	1	0.0001509%	662416	99.96%	1	0.40%
筱	4561		13	1	0.0001509%	662417	99.96%	1	0.40%
筵	4562		14	1	0.0001509%	662418	99.96%	1	0.40%
箘	4563		14	1	0.0001509%	662419	99.96%	1	0.40%
箴	4564		15	1	0.0001509%	662420	99.96%	1	0.40%
篋	4565		15	1	0.0001509%	662421	99.96%	1	0.40%
篦	4566		16	1	0.0001509%	662422	99.96%	1	0.40%
篱	4567		17	1	0.0001509%	662423	99.96%	1	0.40%
簟	4568		18	1	0.0001509%	662424	99.96%	1	0.40%
籈	4569		19	1	0.0001509%	662425	99.96%	1	0.40%
籐	4570		21	1	0.0001509%	662426	99.96%	1	0.40%
籣	4571		23	1	0.0001509%	662427	99.96%	1	0.40%
粕	4572		11	1	0.0001509%	662428	99.96%	1	0.40%
粵	4573		13	1	0.0001509%	662429	99.96%	1	0.40%
糅	4574		15	1	0.0001509%	662430	99.96%	1	0.40%
紂	4575		9	1	0.0001509%	662431	99.96%	1	0.40%
紉	4576		9	1	0.0001509%	662432	99.96%	1	0.40%
絳	4577		12	1	0.0001509%	662433	99.96%	1	0.40%
絜	4578		12	1	0.0001509%	662434	99.96%	1	0.40%
綑	4579		13	1	0.0001509%	662435	99.96%	1	0.40%
綏	4580		13	1	0.0001509%	662436	99.96%	1	0.40%
綰	4581		14	1	0.0001509%	662437	99.96%	1	0.40%
綺	4582		14	1	0.0001509%	662438	99.96%	1	0.40%
綪	4583		14	1	0.0001509%	662439	99.96%	1	0.40%
縝	4584		16	1	0.0001509%	662440	99.96%	1	0.40%
縉	4585		16	1	0.0001509%	662441	99.96%	1	0.40%
縋	4586		16	1	0.0001509%	662442	99.96%	1	0.40%
繅	4587		17	1	0.0001509%	662443	99.96%	1	0.40%
縳	4588		17	1	0.0001509%	662444	99.96%	1	0.40%
繵	4589		19	1	0.0001509%	662445	99.96%	1	0.40%
缽	4590		11	1	0.0001509%	662446	99.96%	1	0.40%
罔	4591		8	1	0.0001509%	662447	99.96%	1	0.40%
羌	4592		8	1	0.0001509%	662448	99.96%	1	0.40%
翡	4593		14	1	0.0001509%	662449	99.96%	1	0.40%
翬	4594		15	1	0.0001509%	662450	99.96%	1	0.40%
翦	4595		15	1	0.0001509%	662451	99.96%	1	0.40%
耆	4596		10	1	0.0001509%	662452	99.96%	1	0.40%
耹	4597		10	1	0.0001509%	662453	99.96%	1	0.40%
聵	4598		18	1	0.0001509%	662454	99.96%	1	0.40%
聿	4599		6	1	0.0001509%	662455	99.96%	1	0.40%
肓	4600		7	1	0.0001509%	662456	99.96%	1	0.40%
胝	4601		9	1	0.0001509%	662457	99.96%	1	0.40%
胍	4602		9	1	0.0001509%	662458	99.96%	1	0.40%
胰	4603		10	1	0.0001509%	662459	99.96%	1	0.40%
胭	4604		10	1	0.0001509%	662460	99.96%	1	0.40%
胼	4605		10	1	0.0001509%	662461	99.96%	1	0.40%
脤	4606		11	1	0.0001509%	662462	99.96%	1	0.40%
腋	4607		12	1	0.0001509%	662463	99.96%	1	0.40%
膈	4608		14	1	0.0001509%	662464	99.96%	1	0.40%
膲	4609		16	1	0.0001509%	662465	99.96%	1	0.40%
臃	4610		17	1	0.0001509%	662466	99.96%	1	0.40%
舄	4611		12	1	0.0001509%	662467	99.96%	1	0.40%
舐	4612		10	1	0.0001509%	662468	99.96%	1	0.40%
舢	4613		9	1	0.0001509%	662469	99.97%	1	0.40%
舨	4614		10	1	0.0001509%	662470	99.97%	1	0.40%
芋	4615		7	1	0.0001509%	662471	99.97%	1	0.40%
芟	4616		8	1	0.0001509%	662472	99.97%	1	0.40%
芾	4617		8	1	0.0001509%	662473	99.97%	1	0.40%
芮	4618		8	1	0.0001509%	662474	99.97%	1	0.40%
茉	4619		9	1	0.0001509%	662475	99.97%	1	0.40%
苜	4620		9	1	0.0001509%	662476	99.97%	1	0.40%
茴	4621		10	1	0.0001509%	662477	99.97%	1	0.40%
荏	4622		10	1	0.0001509%	662478	99.97%	1	0.40%
茹	4623		10	1	0.0001509%	662479	99.97%	1	0.40%
茨	4624		10	1	0.0001509%	662480	99.97%	1	0.40%
茜	4625		10	1	0.0001509%	662481	99.97%	1	0.40%
茯	4626		10	1	0.0001509%	662482	99.97%	1	0.40%
茧	4627		10	1	0.0001509%	662483	99.97%	1	0.40%
荿	4628		10	1	0.0001509%	662484	99.97%	1	0.40%
莞	4629		11	1	0.0001509%	662485	99.97%	1	0.40%
莒	4630		11	1	0.0001509%	662486	99.97%	1	0.40%
莓	4631		11	1	0.0001509%	662487	99.97%	1	0.40%
莠	4632		11	1	0.0001509%	662488	99.97%	1	0.40%
荼	4633		11	1	0.0001509%	662489	99.97%	1	0.40%
荳	4634		11	1	0.0001509%	662490	99.97%	1	0.40%
荵	4635		11	1	0.0001509%	662491	99.97%	1	0.40%
菠	4636		12	1	0.0001509%	662492	99.97%	1	0.40%
菱	4637		12	1	0.0001509%	662493	99.97%	1	0.40%
葩	4638		13	1	0.0001509%	662494	99.97%	1	0.40%
葆	4639		13	1	0.0001509%	662495	99.97%	1	0.40%
葳	4640		13	1	0.0001509%	662496	99.97%	1	0.40%
蒿	4641		14	1	0.0001509%	662497	99.97%	1	0.40%
蒞	4642		14	1	0.0001509%	662498	99.97%	1	0.40%
蓓	4643		14	1	0.0001509%	662499	99.97%	1	0.40%
蒐	4644		14	1	0.0001509%	662500	99.97%	1	0.40%
蒫	4645		14	1	0.0001509%	662501	99.97%	1	0.40%
蓿	4646		15	1	0.0001509%	662502	99.97%	1	0.40%
蔫	4647		15	1	0.0001509%	662503	99.97%	1	0.40%
蓼	4648		15	1	0.0001509%	662504	99.97%	1	0.40%
蕺	4649		17	1	0.0001509%	662505	99.97%	1	0.40%
薈	4650		17	1	0.0001509%	662506	99.97%	1	0.40%
薸	4651		18	1	0.0001509%	662507	99.97%	1	0.40%
藪	4652		19	1	0.0001509%	662508	99.97%	1	0.40%
蘑	4653		20	1	0.0001509%	662509	99.97%	1	0.40%
虱	4654		8	1	0.0001509%	662510	99.97%	1	0.40%
蚪	4655		10	1	0.0001509%	662511	99.97%	1	0.40%
蚣	4656		10	1	0.0001509%	662512	99.97%	1	0.40%
蚶	4657		11	1	0.0001509%	662513	99.97%	1	0.40%
蜈	4658		13	1	0.0001509%	662514	99.97%	1	0.40%
蜩	4659		14	1	0.0001509%	662515	99.97%	1	0.40%
蜚	4660		14	1	0.0001509%	662516	99.97%	1	0.40%
蝸	4661		15	1	0.0001509%	662517	99.97%	1	0.40%
蝌	4662		15	1	0.0001509%	662518	99.97%	1	0.40%
蝺	4663		15	1	0.0001509%	662519	99.97%	1	0.40%
螯	4664		17	1	0.0001509%	662520	99.97%	1	0.40%
蠣	4665		21	1	0.0001509%	662521	99.97%	1	0.40%
蠹	4666		24	1	0.0001509%	662522	99.97%	1	0.40%
衩	4667		8	1	0.0001509%	662523	99.97%	1	0.40%
袂	4668		9	1	0.0001509%	662524	99.97%	1	0.40%
袪	4669		10	1	0.0001509%	662525	99.97%	1	0.40%
袓	4670		10	1	0.0001509%	662526	99.97%	1	0.40%
袤	4671		11	1	0.0001509%	662527	99.97%	1	0.40%
裱	4672		13	1	0.0001509%	662528	99.97%	1	0.40%
褶	4673		16	1	0.0001509%	662529	99.97%	1	0.40%
褻	4674		17	1	0.0001509%	662530	99.97%	1	0.40%
襌	4675		17	1	0.0001509%	662531	99.97%	1	0.40%
襠	4676		18	1	0.0001509%	662532	99.97%	1	0.40%
覃	4677		12	1	0.0001509%	662533	99.97%	1	0.40%
覷	4678		19	1	0.0001509%	662534	99.97%	1	0.40%
訇	4679		9	1	0.0001509%	662535	99.98%	1	0.40%
訢	4680		11	1	0.0001509%	662536	99.98%	1	0.40%
註	4681		12	1	0.0001509%	662537	99.98%	1	0.40%
詔	4682		12	1	0.0001509%	662538	99.98%	1	0.40%
詆	4683		12	1	0.0001509%	662539	99.98%	1	0.40%
詼	4684		13	1	0.0001509%	662540	99.98%	1	0.40%
