單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
羹	4109		19	2	0.0003021%	661139	99.86%	1	0.21%
脣	4110		11	2	0.0003021%	661141	99.86%	2	0.42%
脩	4111		11	2	0.0003021%	661143	99.86%	2	0.42%
腕	4112		12	2	0.0003021%	661145	99.86%	2	0.42%
腋	4113		12	2	0.0003021%	661147	99.86%	2	0.42%
腑	4114		12	2	0.0003021%	661149	99.86%	2	0.42%
腊	4115		12	2	0.0003021%	661151	99.86%	2	0.42%
臀	4116		17	2	0.0003021%	661153	99.86%	1	0.21%
舢	4117		9	2	0.0003021%	661155	99.87%	1	0.21%
舨	4118		10	2	0.0003021%	661157	99.87%	1	0.21%
舲	4119		11	2	0.0003021%	661159	99.87%	2	0.42%
艸	4120		6	2	0.0003021%	661161	99.87%	1	0.21%
芷	4121		8	2	0.0003021%	661163	99.87%	2	0.42%
芮	4122		8	2	0.0003021%	661165	99.87%	2	0.42%
苞	4123		9	2	0.0003021%	661167	99.87%	2	0.42%
荐	4124		10	2	0.0003021%	661169	99.87%	2	0.42%
茹	4125		10	2	0.0003021%	661171	99.87%	2	0.42%
莞	4126		11	2	0.0003021%	661173	99.87%	2	0.42%
莘	4127		11	2	0.0003021%	661175	99.87%	2	0.42%
莠	4128		11	2	0.0003021%	661177	99.87%	2	0.42%
菱	4129		12	2	0.0003021%	661179	99.87%	2	0.42%
菇	4130		12	2	0.0003021%	661181	99.87%	1	0.21%
蒲	4131		14	2	0.0003021%	661183	99.87%	2	0.42%
蒜	4132		14	2	0.0003021%	661185	99.87%	1	0.21%
蓐	4133		14	2	0.0003021%	661187	99.87%	2	0.42%
蕊	4134		16	2	0.0003021%	661189	99.87%	2	0.42%
藻	4135		20	2	0.0003021%	661191	99.87%	2	0.42%
蘑	4136		20	2	0.0003021%	661193	99.87%	1	0.21%
虜	4137		13	2	0.0003021%	661195	99.87%	2	0.42%
蛾	4138		13	2	0.0003021%	661197	99.87%	2	0.42%
蜡	4139		14	2	0.0003021%	661199	99.87%	2	0.42%
蝎	4140		15	2	0.0003021%	661201	99.87%	1	0.21%
蟆	4141		17	2	0.0003021%	661203	99.87%	1	0.21%
蠹	4142		24	2	0.0003021%	661205	99.87%	2	0.42%
衙	4143		13	2	0.0003021%	661207	99.87%	2	0.42%
衾	4144		10	2	0.0003021%	661209	99.87%	2	0.42%
袈	4145		11	2	0.0003021%	661211	99.87%	2	0.42%
袤	4146		11	2	0.0003021%	661213	99.87%	2	0.42%
裟	4147		13	2	0.0003021%	661215	99.87%	2	0.42%
裴	4148		13	2	0.0003021%	661217	99.87%	1	0.21%
裾	4149		13	2	0.0003021%	661219	99.87%	2	0.42%
褥	4150		15	2	0.0003021%	661221	99.88%	2	0.42%
襤	4151		19	2	0.0003021%	661223	99.88%	2	0.42%
覦	4152		16	2	0.0003021%	661225	99.88%	2	0.42%
覬	4153		17	2	0.0003021%	661227	99.88%	2	0.42%
觴	4154		18	2	0.0003021%	661229	99.88%	2	0.42%
訕	4155		10	2	0.0003021%	661231	99.88%	2	0.42%
訛	4156		11	2	0.0003021%	661233	99.88%	1	0.21%
訢	4157		11	2	0.0003021%	661235	99.88%	2	0.42%
諫	4158		16	2	0.0003021%	661237	99.88%	2	0.42%
謅	4159		17	2	0.0003021%	661239	99.88%	1	0.21%
謢	4160		17	2	0.0003021%	661241	99.88%	2	0.42%
謳	4161		18	2	0.0003021%	661243	99.88%	2	0.42%
譁	4162		19	2	0.0003021%	661245	99.88%	2	0.42%
豹	4163		10	2	0.0003021%	661247	99.88%	2	0.42%
貂	4164		12	2	0.0003021%	661249	99.88%	2	0.42%
賒	4165		14	2	0.0003021%	661251	99.88%	1	0.21%
賙	4166		15	2	0.0003021%	661253	99.88%	1	0.21%
贓	4167		21	2	0.0003021%	661255	99.88%	2	0.42%
贖	4168		22	2	0.0003021%	661257	99.88%	2	0.42%
贛	4169		24	2	0.0003021%	661259	99.88%	2	0.42%
赳	4170		9	2	0.0003021%	661261	99.88%	1	0.21%
趺	4171		11	2	0.0003021%	661263	99.88%	2	0.42%
跎	4172		12	2	0.0003021%	661265	99.88%	2	0.42%
跚	4173		12	2	0.0003021%	661267	99.88%	2	0.42%
蹉	4174		17	2	0.0003021%	661269	99.88%	2	0.42%
蹙	4175		18	2	0.0003021%	661271	99.88%	2	0.42%
蹣	4176		18	2	0.0003021%	661273	99.88%	2	0.42%
蹬	4177		19	2	0.0003021%	661275	99.88%	2	0.42%
蹺	4178		19	2	0.0003021%	661277	99.88%	2	0.42%
躡	4179		25	2	0.0003021%	661279	99.88%	2	0.42%
軔	4180		10	2	0.0003021%	661281	99.88%	2	0.42%
轤	4181		23	2	0.0003021%	661283	99.88%	2	0.42%
逞	4182		10	2	0.0003021%	661285	99.88%	2	0.42%
逮	4183		11	2	0.0003021%	661287	99.89%	1	0.21%
遯	4184		14	2	0.0003021%	661289	99.89%	1	0.21%
邸	4185		7	2	0.0003021%	661291	99.89%	2	0.42%
郤	4186		9	2	0.0003021%	661293	99.89%	2	0.42%
酉	4187		7	2	0.0003021%	661295	99.89%	2	0.42%
醪	4188		18	2	0.0003021%	661297	99.89%	1	0.21%
醺	4189		21	2	0.0003021%	661299	99.89%	1	0.21%
釆	4190		7	2	0.0003021%	661301	99.89%	2	0.42%
鈸	4191		13	2	0.0003021%	661303	99.89%	2	0.42%
鈹	4192		13	2	0.0003021%	661305	99.89%	1	0.21%
鉆	4193		13	2	0.0003021%	661307	99.89%	1	0.21%
鉻	4194		14	2	0.0003021%	661309	99.89%	1	0.21%
鋇	4195		15	2	0.0003021%	661311	99.89%	1	0.21%
鋰	4196		15	2	0.0003021%	661313	99.89%	1	0.21%
鋂	4197		15	2	0.0003021%	661315	99.89%	1	0.21%
鋦	4198		15	2	0.0003021%	661317	99.89%	1	0.21%
鎘	4199		18	2	0.0003021%	661319	99.89%	1	0.21%
鏈	4200		19	2	0.0003021%	661321	99.89%	2	0.42%
鐮	4201		21	2	0.0003021%	661323	99.89%	2	0.42%
鑊	4202		22	2	0.0003021%	661325	99.89%	2	0.42%
閎	4203		12	2	0.0003021%	661327	99.89%	2	0.42%
闃	4204		17	2	0.0003021%	661329	99.89%	2	0.42%
闕	4205		18	2	0.0003021%	661331	99.89%	2	0.42%
阪	4206		6	2	0.0003021%	661333	99.89%	2	0.42%
陝	4207		9	2	0.0003021%	661335	99.89%	2	0.42%
陲	4208		11	2	0.0003021%	661337	99.89%	2	0.42%
隴	4209		18	2	0.0003021%	661339	99.89%	2	0.42%
靂	4210		24	2	0.0003021%	661341	99.89%	2	0.42%
靄	4211		24	2	0.0003021%	661343	99.89%	2	0.42%
靚	4212		15	2	0.0003021%	661345	99.89%	2	0.42%
靴	4213		13	2	0.0003021%	661347	99.89%	2	0.42%
韜	4214		19	2	0.0003021%	661349	99.89%	1	0.21%
韶	4215		14	2	0.0003021%	661351	99.89%	2	0.42%
顎	4216		18	2	0.0003021%	661353	99.90%	2	0.42%
颼	4217		18	2	0.0003021%	661355	99.90%	1	0.21%
飭	4218		12	2	0.0003021%	661357	99.90%	2	0.42%
餚	4219		16	2	0.0003021%	661359	99.90%	2	0.42%
餸	4220		18	2	0.0003021%	661361	99.90%	2	0.42%
餽	4221		18	2	0.0003021%	661363	99.90%	1	0.21%
饉	4222		19	2	0.0003021%	661365	99.90%	1	0.21%
饌	4223		20	2	0.0003021%	661367	99.90%	2	0.42%
騮	4224		20	2	0.0003021%	661369	99.90%	2	0.42%
騾	4225		21	2	0.0003021%	661371	99.90%	2	0.42%
驛	4226		23	2	0.0003021%	661373	99.90%	1	0.21%
骸	4227		16	2	0.0003021%	661375	99.90%	2	0.42%
髻	4228		16	2	0.0003021%	661377	99.90%	2	0.42%
鳶	4229		14	2	0.0003021%	661379	99.90%	2	0.42%
鶩	4230		20	2	0.0003021%	661381	99.90%	2	0.42%
鸛	4231		29	2	0.0003021%	661383	99.90%	1	0.21%
亘	4232		6	1	0.000151%	661384	99.90%	1	0.21%
仟	4233		5	1	0.000151%	661385	99.90%	1	0.21%
伎	4234		6	1	0.000151%	661386	99.90%	1	0.21%
佃	4235		7	1	0.000151%	661387	99.90%	1	0.21%
佘	4236		7	1	0.000151%	661388	99.90%	1	0.21%
佯	4237		8	1	0.000151%	661389	99.90%	1	0.21%
佻	4238		8	1	0.000151%	661390	99.90%	1	0.21%
侄	4239		8	1	0.000151%	661391	99.90%	1	0.21%
佫	4240		8	1	0.000151%	661392	99.90%	1	0.21%
俘	4241		9	1	0.000151%	661393	99.90%	1	0.21%
俚	4242		9	1	0.000151%	661394	99.90%	1	0.21%
俎	4243		9	1	0.000151%	661395	99.90%	1	0.21%
俛	4244		9	1	0.000151%	661396	99.90%	1	0.21%
俬	4245		9	1	0.000151%	661397	99.90%	1	0.21%
倌	4246		10	1	0.000151%	661398	99.90%	1	0.21%
俺	4247		10	1	0.000151%	661399	99.90%	1	0.21%
偃	4248		11	1	0.000151%	661400	99.90%	1	0.21%
倏	4249		11	1	0.000151%	661401	99.90%	1	0.21%
偪	4250		11	1	0.000151%	661402	99.90%	1	0.21%
傚	4251		12	1	0.000151%	661403	99.90%	1	0.21%
僉	4252		13	1	0.000151%	661404	99.90%	1	0.21%
僮	4253		14	1	0.000151%	661405	99.90%	1	0.21%
僨	4254		14	1	0.000151%	661406	99.90%	1	0.21%
儔	4255		16	1	0.000151%	661407	99.90%	1	0.21%
儷	4256		21	1	0.000151%	661408	99.90%	1	0.21%
冇	4257		4	1	0.000151%	661409	99.90%	1	0.21%
冑	4258		9	1	0.000151%	661410	99.90%	1	0.21%
几	4259		2	1	0.000151%	661411	99.90%	1	0.21%
刱	4260		8	1	0.000151%	661412	99.90%	1	0.21%
剃	4261		9	1	0.000151%	661413	99.90%	1	0.21%
剋	4262		9	1	0.000151%	661414	99.90%	1	0.21%
劏	4263		15	1	0.000151%	661415	99.90%	1	0.21%
劊	4264		15	1	0.000151%	661416	99.90%	1	0.21%
劬	4265		7	1	0.000151%	661417	99.90%	1	0.21%
勛	4266		12	1	0.000151%	661418	99.90%	1	0.21%
勰	4267		15	1	0.000151%	661419	99.90%	1	0.21%
勷	4268		19	1	0.000151%	661420	99.91%	1	0.21%
勺	4269		3	1	0.000151%	661421	99.91%	1	0.21%
匍	4270		9	1	0.000151%	661422	99.91%	1	0.21%
匐	4271		11	1	0.000151%	661423	99.91%	1	0.21%
卯	4272		5	1	0.000151%	661424	99.91%	1	0.21%
厝	4273		10	1	0.000151%	661425	99.91%	1	0.21%
叉	4274		3	1	0.000151%	661426	99.91%	1	0.21%
叟	4275		9	1	0.000151%	661427	99.91%	1	0.21%
吓	4276		6	1	0.000151%	661428	99.91%	1	0.21%
吒	4277		6	1	0.000151%	661429	99.91%	1	0.21%
吮	4278		7	1	0.000151%	661430	99.91%	1	0.21%
吥	4279		7	1	0.000151%	661431	99.91%	1	0.21%
咚	4280		8	1	0.000151%	661432	99.91%	1	0.21%
呤	4281		8	1	0.000151%	661433	99.91%	1	0.21%
哐	4282		9	1	0.000151%	661434	99.91%	1	0.21%
咤	4283		9	1	0.000151%	661435	99.91%	1	0.21%
咦	4284		9	1	0.000151%	661436	99.91%	1	0.21%
唁	4285		10	1	0.000151%	661437	99.91%	1	0.21%
唆	4286		10	1	0.000151%	661438	99.91%	1	0.21%
哽	4287		10	1	0.000151%	661439	99.91%	1	0.21%
唏	4288		10	1	0.000151%	661440	99.91%	1	0.21%
啖	4289		11	1	0.000151%	661441	99.91%	1	0.21%
啁	4290		11	1	0.000151%	661442	99.91%	1	0.21%
喼	4291		12	1	0.000151%	661443	99.91%	1	0.21%
喑	4292		12	1	0.000151%	661444	99.91%	1	0.21%
嗦	4293		13	1	0.000151%	661445	99.91%	1	0.21%
嗒	4294		13	1	0.000151%	661446	99.91%	1	0.21%
嘢	4295		14	1	0.000151%	661447	99.91%	1	0.21%
嘀	4296		14	1	0.000151%	661448	99.91%	1	0.21%
嘹	4297		15	1	0.000151%	661449	99.91%	1	0.21%
噙	4298		16	1	0.000151%	661450	99.91%	1	0.21%
噫	4299		16	1	0.000151%	661451	99.91%	1	0.21%
噱	4300		16	1	0.000151%	661452	99.91%	1	0.21%
嚎	4301		17	1	0.000151%	661453	99.91%	1	0.21%
嚀	4302		17	1	0.000151%	661454	99.91%	1	0.21%
嚨	4303		20	1	0.000151%	661455	99.91%	1	0.21%
囈	4304		22	1	0.000151%	661456	99.91%	1	0.21%
囫	4305		7	1	0.000151%	661457	99.91%	1	0.21%
圇	4306		11	1	0.000151%	661458	99.91%	1	0.21%
坍	4307		7	1	0.000151%	661459	99.91%	1	0.21%
坯	4308		8	1	0.000151%	661460	99.91%	1	0.21%
坵	4309		8	1	0.000151%	661461	99.91%	1	0.21%
垣	4310		9	1	0.000151%	661462	99.91%	1	0.21%
堊	4311		11	1	0.000151%	661463	99.91%	1	0.21%
堰	4312		12	1	0.000151%	661464	99.91%	1	0.21%
塱	4313		13	1	0.000151%	661465	99.91%	1	0.21%
墩	4314		15	1	0.000151%	661466	99.91%	1	0.21%
壬	4315		4	1	0.000151%	661467	99.91%	1	0.21%
夙	4316		6	1	0.000151%	661468	99.91%	1	0.21%
妝	4317		7	1	0.000151%	661469	99.91%	1	0.21%
妞	4318		7	1	0.000151%	661470	99.91%	1	0.21%
妾	4319		8	1	0.000151%	661471	99.91%	1	0.21%
姨	4320		9	1	0.000151%	661472	99.91%	1	0.21%
姚	4321		9	1	0.000151%	661473	99.91%	1	0.21%
姝	4322		9	1	0.000151%	661474	99.91%	1	0.21%
婁	4323		11	1	0.000151%	661475	99.91%	1	0.21%
媧	4324		12	1	0.000151%	661476	99.91%	1	0.21%
媮	4325		12	1	0.000151%	661477	99.91%	1	0.21%
嫡	4326		14	1	0.000151%	661478	99.91%	1	0.21%
嫦	4327		14	1	0.000151%	661479	99.91%	1	0.21%
嬋	4328		15	1	0.000151%	661480	99.91%	1	0.21%
嬈	4329		15	1	0.000151%	661481	99.91%	1	0.21%
嬪	4330		17	1	0.000151%	661482	99.91%	1	0.21%
孀	4331		20	1	0.000151%	661483	99.91%	1	0.21%
孱	4332		12	1	0.000151%	661484	99.91%	1	0.21%
孵	4333		14	1	0.000151%	661485	99.91%	1	0.21%
宕	4334		8	1	0.000151%	661486	99.92%	1	0.21%
宦	4335		9	1	0.000151%	661487	99.92%	1	0.21%
宸	4336		10	1	0.000151%	661488	99.92%	1	0.21%
寢	4337		14	1	0.000151%	661489	99.92%	1	0.21%
尸	4338		3	1	0.000151%	661490	99.92%	1	0.21%
屺	4339		6	1	0.000151%	661491	99.92%	1	0.21%
岷	4340		8	1	0.000151%	661492	99.92%	1	0.21%
岬	4341		8	1	0.000151%	661493	99.92%	1	0.21%
峋	4342		9	1	0.000151%	661494	99.92%	1	0.21%
峪	4343		10	1	0.000151%	661495	99.92%	1	0.21%
崢	4344		11	1	0.000151%	661496	99.92%	1	0.21%
崑	4345		11	1	0.000151%	661497	99.92%	1	0.21%
嵌	4346		12	1	0.000151%	661498	99.92%	1	0.21%
嵐	4347		12	1	0.000151%	661499	99.92%	1	0.21%
嶙	4348		15	1	0.000151%	661500	99.92%	1	0.21%
嶸	4349		17	1	0.000151%	661501	99.92%	1	0.21%
巽	4350		12	1	0.000151%	661502	99.92%	1	0.21%
帘	4351		8	1	0.000151%	661503	99.92%	1	0.21%
幃	4352		12	1	0.000151%	661504	99.92%	1	0.21%
幗	4353		14	1	0.000151%	661505	99.92%	1	0.21%
幔	4354		14	1	0.000151%	661506	99.92%	1	0.21%
幘	4355		14	1	0.000151%	661507	99.92%	1	0.21%
幡	4356		15	1	0.000151%	661508	99.92%	1	0.21%
庚	4357		8	1	0.000151%	661509	99.92%	1	0.21%
庥	4358		9	1	0.000151%	661510	99.92%	1	0.21%
廐	4359		14	1	0.000151%	661511	99.92%	1	0.21%
廡	4360		15	1	0.000151%	661512	99.92%	1	0.21%
廩	4361		16	1	0.000151%	661513	99.92%	1	0.21%
廾	4362		3	1	0.000151%	661514	99.92%	1	0.21%
弁	4363		5	1	0.000151%	661515	99.92%	1	0.21%
弩	4364		8	1	0.000151%	661516	99.92%	1	0.21%
弼	4365		12	1	0.000151%	661517	99.92%	1	0.21%
徇	4366		9	1	0.000151%	661518	99.92%	1	0.21%
徠	4367		11	1	0.000151%	661519	99.92%	1	0.21%
忖	4368		6	1	0.000151%	661520	99.92%	1	0.21%
忻	4369		7	1	0.000151%	661521	99.92%	1	0.21%
忝	4370		8	1	0.000151%	661522	99.92%	1	0.21%
怛	4371		8	1	0.000151%	661523	99.92%	1	0.21%
恫	4372		9	1	0.000151%	661524	99.92%	1	0.21%
惓	4373		11	1	0.000151%	661525	99.92%	1	0.21%
愜	4374		12	1	0.000151%	661526	99.92%	1	0.21%
慍	4375		13	1	0.000151%	661527	99.92%	1	0.21%
愫	4376		13	1	0.000151%	661528	99.92%	1	0.21%
慇	4377		14	1	0.000151%	661529	99.92%	1	0.21%
慳	4378		14	1	0.000151%	661530	99.92%	1	0.21%
慝	4379		15	1	0.000151%	661531	99.92%	1	0.21%
慼	4380		15	1	0.000151%	661532	99.92%	1	0.21%
憋	4381		15	1	0.000151%	661533	99.92%	1	0.21%
憒	4382		15	1	0.000151%	661534	99.92%	1	0.21%
懍	4383		16	1	0.000151%	661535	99.92%	1	0.21%
懃	4384		17	1	0.000151%	661536	99.92%	1	0.21%
懾	4385		21	1	0.000151%	661537	99.92%	1	0.21%
戎	4386		6	1	0.000151%	661538	99.92%	1	0.21%
戟	4387		12	1	0.000151%	661539	99.92%	1	0.21%
戡	4388		13	1	0.000151%	661540	99.92%	1	0.21%
戮	4389		15	1	0.000151%	661541	99.92%	1	0.21%
戽	4390		8	1	0.000151%	661542	99.92%	1	0.21%
泪	4391		8	1	0.000151%	661543	99.92%	1	0.21%
拌	4392		8	1	0.000151%	661544	99.92%	1	0.21%
拈	4393		8	1	0.000151%	661545	99.92%	1	0.21%
拇	4394		8	1	0.000151%	661546	99.92%	1	0.21%
拗	4395		8	1	0.000151%	661547	99.92%	1	0.21%
拑	4396		8	1	0.000151%	661548	99.92%	1	0.21%
拽	4397		9	1	0.000151%	661549	99.92%	1	0.21%
拴	4398		9	1	0.000151%	661550	99.92%	1	0.21%
拏	4399		9	1	0.000151%	661551	99.92%	1	0.21%
挹	4400		10	1	0.000151%	661552	99.93%	1	0.21%
捺	4401		11	1	0.000151%	661553	99.93%	1	0.21%
掂	4402		11	1	0.000151%	661554	99.93%	1	0.21%
揍	4403		12	1	0.000151%	661555	99.93%	1	0.21%
揹	4404		12	1	0.000151%	661556	99.93%	1	0.21%
揶	4405		12	1	0.000151%	661557	99.93%	1	0.21%
搆	4406		13	1	0.000151%	661558	99.93%	1	0.21%
搦	4407		13	1	0.000151%	661559	99.93%	1	0.21%
搥	4408		13	1	0.000151%	661560	99.93%	1	0.21%
摻	4409		14	1	0.000151%	661561	99.93%	1	0.21%
撅	4410		15	1	0.000151%	661562	99.93%	1	0.21%
撟	4411		15	1	0.000151%	661563	99.93%	1	0.21%
撘	4412		15	1	0.000151%	661564	99.93%	1	0.21%
撻	4413		16	1	0.000151%	661565	99.93%	1	0.21%
擒	4414		16	1	0.000151%	661566	99.93%	1	0.21%
擘	4415		17	1	0.000151%	661567	99.93%	1	0.21%
擯	4416		17	1	0.000151%	661568	99.93%	1	0.21%
攞	4417		22	1	0.000151%	661569	99.93%	1	0.21%
攢	4418		22	1	0.000151%	661570	99.93%	1	0.21%
敕	4419		11	1	0.000151%	661571	99.93%	1	0.21%
斂	4420		17	1	0.000151%	661572	99.93%	1	0.21%
斲	4421		15	1	0.000151%	661573	99.93%	1	0.21%
旂	4422		10	1	0.000151%	661574	99.93%	1	0.21%
旌	4423		11	1	0.000151%	661575	99.93%	1	0.21%
旎	4424		11	1	0.000151%	661576	99.93%	1	0.21%
旖	4425		14	1	0.000151%	661577	99.93%	1	0.21%
旛	4426		18	1	0.000151%	661578	99.93%	1	0.21%
旰	4427		7	1	0.000151%	661579	99.93%	1	0.21%
昊	4428		8	1	0.000151%	661580	99.93%	1	0.21%
昉	4429		8	1	0.000151%	661581	99.93%	1	0.21%
昺	4430		9	1	0.000151%	661582	99.93%	1	0.21%
晁	4431		10	1	0.000151%	661583	99.93%	1	0.21%
晗	4432		11	1	0.000151%	661584	99.93%	1	0.21%
晾	4433		12	1	0.000151%	661585	99.93%	1	0.21%
暄	4434		13	1	0.000151%	661586	99.93%	1	0.21%
曖	4435		17	1	0.000151%	661587	99.93%	1	0.21%
曚	4436		18	1	0.000151%	661588	99.93%	1	0.21%
曣	4437		20	1	0.000151%	661589	99.93%	1	0.21%
脉	4438		9	1	0.000151%	661590	99.93%	1	0.21%
朕	4439		10	1	0.000151%	661591	99.93%	1	0.21%
朓	4440		10	1	0.000151%	661592	99.93%	1	0.21%
脷	4441		11	1	0.000151%	661593	99.93%	1	0.21%
杇	4442		7	1	0.000151%	661594	99.93%	1	0.21%
杈	4443		7	1	0.000151%	661595	99.93%	1	0.21%
杷	4444		8	1	0.000151%	661596	99.93%	1	0.21%
杼	4445		8	1	0.000151%	661597	99.93%	1	0.21%
杪	4446		8	1	0.000151%	661598	99.93%	1	0.21%
枒	4447		8	1	0.000151%	661599	99.93%	1	0.21%
柩	4448		9	1	0.000151%	661600	99.93%	1	0.21%
柑	4449		9	1	0.000151%	661601	99.93%	1	0.21%
柞	4450		9	1	0.000151%	661602	99.93%	1	0.21%
栢	4451		10	1	0.000151%	661603	99.93%	1	0.21%
桅	4452		10	1	0.000151%	661604	99.93%	1	0.21%
梆	4453		11	1	0.000151%	661605	99.93%	1	0.21%
梔	4454		11	1	0.000151%	661606	99.93%	1	0.21%
椎	4455		12	1	0.000151%	661607	99.93%	1	0.21%
棎	4456		12	1	0.000151%	661608	99.93%	1	0.21%
楨	4457		13	1	0.000151%	661609	99.93%	1	0.21%
楝	4458		13	1	0.000151%	661610	99.93%	1	0.21%
楣	4459		13	1	0.000151%	661611	99.93%	1	0.21%
椽	4460		13	1	0.000151%	661612	99.93%	1	0.21%
榛	4461		14	1	0.000151%	661613	99.93%	1	0.21%
槃	4462		14	1	0.000151%	661614	99.93%	1	0.21%
樅	4463		15	1	0.000151%	661615	99.93%	1	0.21%
樺	4464		16	1	0.000151%	661616	99.93%	1	0.21%
樵	4465		16	1	0.000151%	661617	99.93%	1	0.21%
檄	4466		17	1	0.000151%	661618	99.94%	1	0.21%
櫓	4467		19	1	0.000151%	661619	99.94%	1	0.21%
櫫	4468		19	1	0.000151%	661620	99.94%	1	0.21%
櫪	4469		20	1	0.000151%	661621	99.94%	1	0.21%
櫸	4470		21	1	0.000151%	661622	99.94%	1	0.21%
欬	4471		10	1	0.000151%	661623	99.94%	1	0.21%
欹	4472		12	1	0.000151%	661624	99.94%	1	0.21%
歙	4473		16	1	0.000151%	661625	99.94%	1	0.21%
歟	4474		18	1	0.000151%	661626	99.94%	1	0.21%
歿	4475		8	1	0.000151%	661627	99.94%	1	0.21%
殍	4476		11	1	0.000151%	661628	99.94%	1	0.21%
殞	4477		14	1	0.000151%	661629	99.94%	1	0.21%
殯	4478		18	1	0.000151%	661630	99.94%	1	0.21%
殽	4479		12	1	0.000151%	661631	99.94%	1	0.21%
毘	4480		9	1	0.000151%	661632	99.94%	1	0.21%
毬	4481		11	1	0.000151%	661633	99.94%	1	0.21%
毽	4482		13	1	0.000151%	661634	99.94%	1	0.21%
氖	4483		6	1	0.000151%	661635	99.94%	1	0.21%
氡	4484		9	1	0.000151%	661636	99.94%	1	0.21%
氤	4485		10	1	0.000151%	661637	99.94%	1	0.21%
汛	4486		6	1	0.000151%	661638	99.94%	1	0.21%
汔	4487		6	1	0.000151%	661639	99.94%	1	0.21%
汞	4488		7	1	0.000151%	661640	99.94%	1	0.21%
汾	4489		7	1	0.000151%	661641	99.94%	1	0.21%
沆	4490		7	1	0.000151%	661642	99.94%	1	0.21%
泌	4491		8	1	0.000151%	661643	99.94%	1	0.21%
泓	4492		8	1	0.000151%	661644	99.94%	1	0.21%
泄	4493		8	1	0.000151%	661645	99.94%	1	0.21%
泅	4494		8	1	0.000151%	661646	99.94%	1	0.21%
泮	4495		8	1	0.000151%	661647	99.94%	1	0.21%
浹	4496		10	1	0.000151%	661648	99.94%	1	0.21%
浣	4497		10	1	0.000151%	661649	99.94%	1	0.21%
淞	4498		11	1	0.000151%	661650	99.94%	1	0.21%
淀	4499		11	1	0.000151%	661651	99.94%	1	0.21%
淩	4500		11	1	0.000151%	661652	99.94%	1	0.21%
渝	4501		12	1	0.000151%	661653	99.94%	1	0.21%
湎	4502		12	1	0.000151%	661654	99.94%	1	0.21%
湫	4503		12	1	0.000151%	661655	99.94%	1	0.21%
湤	4504		12	1	0.000151%	661656	99.94%	1	0.21%
溲	4505		12	1	0.000151%	661657	99.94%	1	0.21%
溛	4506		13	1	0.000151%	661658	99.94%	1	0.21%
溏	4507		13	1	0.000151%	661659	99.94%	1	0.21%
漥	4508		14	1	0.000151%	661660	99.94%	1	0.21%
滸	4509		14	1	0.000151%	661661	99.94%	1	0.21%
滻	4510		14	1	0.000151%	661662	99.94%	1	0.21%
潸	4511		15	1	0.000151%	661663	99.94%	1	0.21%
滕	4512		15	1	0.000151%	661664	99.94%	1	0.21%
潯	4513		15	1	0.000151%	661665	99.94%	1	0.21%
濂	4514		16	1	0.000151%	661666	99.94%	1	0.21%
澱	4515		16	1	0.000151%	661667	99.94%	1	0.21%
潞	4516		16	1	0.000151%	661668	99.94%	1	0.21%
瀣	4517		19	1	0.000151%	661669	99.94%	1	0.21%
瀹	4518		20	1	0.000151%	661670	99.94%	1	0.21%
灯	4519		6	1	0.000151%	661671	99.94%	1	0.21%
炓	4520		8	1	0.000151%	661672	99.94%	1	0.21%
烽	4521		11	1	0.000151%	661673	99.94%	1	0.21%
焗	4522		11	1	0.000151%	661674	99.94%	1	0.21%
煊	4523		13	1	0.000151%	661675	99.94%	1	0.21%
煢	4524		13	1	0.000151%	661676	99.94%	1	0.21%
煲	4525		13	1	0.000151%	661677	99.94%	1	0.21%
燊	4526		16	1	0.000151%	661678	99.94%	1	0.21%
燴	4527		17	1	0.000151%	661679	99.94%	1	0.21%
燻	4528		18	1	0.000151%	661680	99.94%	1	0.21%
牴	4529		9	1	0.000151%	661681	99.94%	1	0.21%
犄	4530		12	1	0.000151%	661682	99.94%	1	0.21%
狙	4531		8	1	0.000151%	661683	99.94%	1	0.21%
猙	4532		11	1	0.000151%	661684	99.95%	1	0.21%
猊	4533		11	1	0.000151%	661685	99.95%	1	0.21%
獒	4534		15	1	0.000151%	661686	99.95%	1	0.21%
獠	4535		15	1	0.000151%	661687	99.95%	1	0.21%
獾	4536		21	1	0.000151%	661688	99.95%	1	0.21%
珥	4537		10	1	0.000151%	661689	99.95%	1	0.21%
琅	4538		11	1	0.000151%	661690	99.95%	1	0.21%
琼	4539		12	1	0.000151%	661691	99.95%	1	0.21%
琛	4540		12	1	0.000151%	661692	99.95%	1	0.21%
琬	4541		12	1	0.000151%	661693	99.95%	1	0.21%
瑕	4542		13	1	0.000151%	661694	99.95%	1	0.21%
瑜	4543		13	1	0.000151%	661695	99.95%	1	0.21%
甄	4544		14	1	0.000151%	661696	99.95%	1	0.21%
甌	4545		16	1	0.000151%	661697	99.95%	1	0.21%
甍	4546		16	1	0.000151%	661698	99.95%	1	0.21%
甑	4547		17	1	0.000151%	661699	99.95%	1	0.21%
甬	4548		7	1	0.000151%	661700	99.95%	1	0.21%
疣	4549		9	1	0.000151%	661701	99.95%	1	0.21%
疹	4550		10	1	0.000151%	661702	99.95%	1	0.21%
疵	4551		11	1	0.000151%	661703	99.95%	1	0.21%
痞	4552		12	1	0.000151%	661704	99.95%	1	0.21%
