單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
肥	1375		8	61	0.00921%	623824	93.12%	25	6.89%
暑	1473		12	53	0.008002%	623877	93.97%	25	6.89%
滴	1541		14	49	0.007398%	623926	94.49%	25	6.89%
儲	1547		17	48	0.007247%	623974	94.54%	25	6.89%
喊	1560		12	47	0.007096%	624021	94.63%	25	6.89%
攝	1584		21	46	0.006945%	624067	94.80%	25	6.89%
票	1588		11	46	0.006945%	624113	94.83%	25	6.89%
賢	1653		15	42	0.006341%	624155	95.26%	25	6.89%
羊	1658		6	41	0.00619%	624196	95.29%	25	6.89%
逸	1675		11	40	0.006039%	624236	95.39%	25	6.89%
云	1679		4	39	0.005888%	624275	95.42%	25	6.89%
冊	1681		5	39	0.005888%	624314	95.43%	25	6.89%
紗	1687		10	39	0.005888%	624353	95.47%	25	6.89%
銅	1694		14	39	0.005888%	624392	95.51%	25	6.89%
怒	1702		9	38	0.005737%	624430	95.55%	25	6.89%
遮	1717		14	38	0.005737%	624468	95.64%	25	6.89%
扣	1721		6	37	0.005586%	624505	95.66%	25	6.89%
虎	1736		8	37	0.005586%	624542	95.75%	25	6.89%
躍	1758		21	36	0.005435%	624578	95.87%	25	6.89%
稿	1772		15	35	0.005284%	624613	95.94%	25	6.89%
違	1777		12	35	0.005284%	624648	95.97%	25	6.89%
喪	1781		12	34	0.005133%	624682	95.99%	25	6.89%
憐	1785		15	34	0.005133%	624716	96.01%	25	6.89%
慘	1804		14	33	0.004982%	624749	96.10%	25	6.89%
懶	1806		19	33	0.004982%	624782	96.11%	25	6.89%
燦	1812		17	33	0.004982%	624815	96.14%	25	6.89%
肅	1816		12	33	0.004982%	624848	96.16%	25	6.89%
惱	1829		12	32	0.004831%	624880	96.23%	25	6.89%
愚	1830		13	32	0.004831%	624912	96.23%	25	6.89%
遙	1864		13	31	0.00468%	624943	96.39%	25	6.89%
傲	1866		13	30	0.004529%	624973	96.40%	25	6.89%
汗	1878		6	30	0.004529%	625003	96.46%	25	6.89%
俯	1937		10	28	0.004227%	625031	96.72%	25	6.89%
糾	1975		8	27	0.004076%	625058	96.88%	25	6.89%
狗	895		8	131	0.01978%	625189	86.67%	24	6.61%
溪	1031		13	103	0.01555%	625292	89.03%	24	6.61%
孟	1048		8	98	0.0148%	625390	89.29%	24	6.61%
噸	1075		16	92	0.01389%	625482	89.68%	24	6.61%
液	1203		11	78	0.01178%	625560	91.32%	24	6.61%
昂	1250		8	73	0.01102%	625633	91.86%	24	6.61%
井	1264		4	71	0.01072%	625704	92.01%	24	6.61%
鑽	1368		27	62	0.009361%	625766	93.05%	24	6.61%
	1461		12	54	0.008153%	625820	93.87%	24	6.61%
雷	1483		13	53	0.008002%	625873	94.05%	24	6.61%
絡	1590		12	46	0.006945%	625919	94.84%	24	6.61%
毀	1605		13	45	0.006794%	625964	94.95%	24	6.61%
哩	1616		10	44	0.006643%	626008	95.02%	24	6.61%
滲	1707		14	38	0.005737%	626046	95.58%	24	6.61%
喻	1742		12	36	0.005435%	626082	95.78%	24	6.61%
粒	1752		11	36	0.005435%	626118	95.83%	24	6.61%
騰	1762		20	36	0.005435%	626154	95.89%	24	6.61%
碰	1771		13	35	0.005284%	626189	95.93%	24	6.61%
翼	1774		17	35	0.005284%	626224	95.95%	24	6.61%
泣	1810		8	33	0.004982%	626257	96.13%	24	6.61%
躲	1821		13	33	0.004982%	626290	96.19%	24	6.61%
卅	1826		4	32	0.004831%	626322	96.21%	24	6.61%
抓	1831		7	32	0.004831%	626354	96.24%	24	6.61%
擦	1834		17	32	0.004831%	626386	96.25%	24	6.61%
拋	1874		8	30	0.004529%	626416	96.44%	24	6.61%
澈	1881		14	30	0.004529%	626446	96.47%	24	6.61%
謹	1892		18	30	0.004529%	626476	96.52%	24	6.61%
奪	1901		14	29	0.004378%	626505	96.56%	24	6.61%
掃	1908		11	29	0.004378%	626534	96.59%	24	6.61%
漠	1922		14	29	0.004378%	626563	96.65%	24	6.61%
併	1985		8	26	0.003925%	626589	96.92%	24	6.61%
盆	1060		9	95	0.01434%	626684	89.47%	23	6.34%
伯	1307		7	67	0.01012%	626751	92.46%	23	6.34%
殼	1315		12	67	0.01012%	626818	92.54%	23	6.34%
姑	1418		8	58	0.008757%	626876	93.51%	23	6.34%
眠	1528		10	50	0.007549%	626926	94.40%	23	6.34%
罵	1639		15	43	0.006492%	626969	95.17%	23	6.34%
伊	1664		6	40	0.006039%	627009	95.33%	23	6.34%
纖	1673		23	40	0.006039%	627049	95.38%	23	6.34%
孫	1682		10	39	0.005888%	627088	95.44%	23	6.34%
蜜	1692		14	39	0.005888%	627127	95.50%	23	6.34%
宋	1698		7	38	0.005737%	627165	95.53%	23	6.34%
冠	1763		9	35	0.005284%	627200	95.89%	23	6.34%
誌	1820		14	33	0.004982%	627233	96.18%	23	6.34%
喚	1827		12	32	0.004831%	627265	96.22%	23	6.34%
掙	1833		11	32	0.004831%	627297	96.25%	23	6.34%
勤	1842		13	31	0.00468%	627328	96.29%	23	6.34%
拓	1848		8	31	0.00468%	627359	96.32%	23	6.34%
眉	1858		9	31	0.00468%	627390	96.37%	23	6.34%
膚	1861		15	31	0.00468%	627421	96.38%	23	6.34%
臥	1885		8	30	0.004529%	627451	96.49%	23	6.34%
艱	1886		17	30	0.004529%	627481	96.49%	23	6.34%
暮	1916		15	29	0.004378%	627510	96.63%	23	6.34%
欠	1918		4	29	0.004378%	627539	96.64%	23	6.34%
肩	1926		8	29	0.004378%	627568	96.67%	23	6.34%
痕	1948		11	28	0.004227%	627596	96.76%	23	6.34%
盈	1949		9	28	0.004227%	627624	96.77%	23	6.34%
勁	1954		9	27	0.004076%	627651	96.79%	23	6.34%
鬼	1984		10	27	0.004076%	627678	96.91%	23	6.34%
拘	1992		8	26	0.003925%	627704	96.94%	23	6.34%
拾	1993		9	26	0.003925%	627730	96.95%	23	6.34%
遣	2015		13	26	0.003925%	627756	97.03%	23	6.34%
臭	2049		10	25	0.003774%	627781	97.16%	23	6.34%
吳	1246		7	73	0.01102%	627854	91.81%	22	6.06%
脈	1285		10	70	0.01057%	627924	92.23%	22	6.06%
瑞	1410		13	59	0.008908%	627983	93.44%	22	6.06%
刷	1427		8	57	0.008606%	628040	93.59%	22	6.06%
咬	1469		9	53	0.008002%	628093	93.94%	22	6.06%
魯	1484		15	53	0.008002%	628146	94.06%	22	6.06%
偽	1487		11	52	0.007851%	628198	94.08%	22	6.06%
吉	1505		6	51	0.0077%	628249	94.22%	22	6.06%
炎	1527		8	50	0.007549%	628299	94.39%	22	6.06%
臟	1555		22	48	0.007247%	628347	94.60%	22	6.06%
粹	1570		14	47	0.007096%	628394	94.70%	22	6.06%
呵	1598		8	45	0.006794%	628439	94.90%	22	6.06%
申	1609		5	45	0.006794%	628484	94.97%	22	6.06%
敘	1650		11	42	0.006341%	628526	95.24%	22	6.06%
撲	1669		15	40	0.006039%	628566	95.36%	22	6.06%
駕	1677		15	40	0.006039%	628606	95.41%	22	6.06%
宙	1699		8	38	0.005737%	628644	95.54%	22	6.06%
盪	1709		17	38	0.005737%	628682	95.59%	22	6.06%
泊	1723		8	37	0.005586%	628719	95.67%	22	6.06%
獸	1724		19	37	0.005586%	628756	95.68%	22	6.06%
祥	1731		10	37	0.005586%	628793	95.72%	22	6.06%
腿	1734		14	37	0.005586%	628830	95.73%	22	6.06%
捉	1746		10	36	0.005435%	628866	95.80%	22	6.06%
撥	1747		15	36	0.005435%	628902	95.81%	22	6.06%
姐	1783		8	34	0.005133%	628936	96.00%	22	6.06%
廊	1784		12	34	0.005133%	628970	96.00%	22	6.06%
串	1799		7	33	0.004982%	629003	96.08%	22	6.06%
憤	1805		15	33	0.004982%	629036	96.11%	22	6.06%
捧	1807		11	33	0.004982%	629069	96.12%	22	6.06%
醜	1822		17	33	0.004982%	629102	96.19%	22	6.06%
傑	1824		12	32	0.004831%	629134	96.20%	22	6.06%
罩	1837		13	32	0.004831%	629166	96.27%	22	6.06%
耀	1838		20	32	0.004831%	629198	96.27%	22	6.06%
挺	1849		10	31	0.00468%	629229	96.32%	22	6.06%
遂	1863		12	31	0.00468%	629260	96.39%	22	6.06%
逼	1894		12	30	0.004529%	629290	96.53%	22	6.06%
丟	1896		6	29	0.004378%	629319	96.54%	22	6.06%
撒	1911		15	29	0.004378%	629348	96.60%	22	6.06%
漏	1923		14	29	0.004378%	629377	96.66%	22	6.06%
蔭	1928		15	29	0.004378%	629406	96.68%	22	6.06%
誘	1952		14	28	0.004227%	629434	96.78%	22	6.06%
呆	1956		7	27	0.004076%	629461	96.80%	22	6.06%
吞	2023		7	25	0.003774%	629486	97.06%	22	6.06%
盼	2044		9	25	0.003774%	629511	97.14%	22	6.06%
俄	923		9	123	0.01857%	629634	87.20%	21	5.79%
殖	989		12	110	0.01661%	629744	88.36%	21	5.79%
傘	1127		12	86	0.01298%	629830	90.38%	21	5.79%
燥	1132		17	86	0.01298%	629916	90.44%	21	5.79%
泡	1257		8	72	0.01087%	629988	91.93%	21	5.79%
罐	1301		24	68	0.01027%	630056	92.40%	21	5.79%
郎	1531		8	50	0.007549%	630106	94.42%	21	5.79%
削	1532		9	49	0.007398%	630155	94.43%	21	5.79%
閱	1676		15	40	0.006039%	630195	95.40%	21	5.79%
監	1726		14	37	0.005586%	630232	95.69%	21	5.79%
碗	1728		13	37	0.005586%	630269	95.70%	21	5.79%
韻	1738		19	37	0.005586%	630306	95.76%	21	5.79%
訊	1755		10	36	0.005435%	630342	95.85%	21	5.79%
婆	1766		11	35	0.005284%	630377	95.91%	21	5.79%
扇	1769		10	35	0.005284%	630412	95.92%	21	5.79%
柴	1787		10	34	0.005133%	630446	96.02%	21	5.79%
炸	1791		9	34	0.005133%	630480	96.04%	21	5.79%
辯	1841		21	32	0.004831%	630512	96.29%	21	5.79%
悔	1846		10	31	0.00468%	630543	96.31%	21	5.79%
玄	1854		5	31	0.00468%	630574	96.35%	21	5.79%
鳳	1865		14	31	0.00468%	630605	96.40%	21	5.79%
恒	1871		9	30	0.004529%	630635	96.43%	21	5.79%
襯	1889		21	30	0.004529%	630665	96.51%	21	5.79%
扎	1907		4	29	0.004378%	630694	96.59%	21	5.79%
搭	1910		13	29	0.004378%	630723	96.60%	21	5.79%
諾	1929		16	29	0.004378%	630752	96.68%	21	5.79%
牢	1946		7	28	0.004227%	630780	96.76%	21	5.79%
勸	1955		20	27	0.004076%	630807	96.79%	21	5.79%
昔	1961		8	27	0.004076%	630834	96.82%	21	5.79%
截	2029		14	25	0.003774%	630859	97.09%	21	5.79%
添	2038		11	25	0.003774%	630884	97.12%	21	5.79%
傍	2057		12	24	0.003623%	630908	97.19%	21	5.79%
誇	2078		13	24	0.003623%	630932	97.27%	21	5.79%
稚	2101		13	23	0.003472%	630955	97.35%	21	5.79%
蔽	2105		15	23	0.003472%	630978	97.36%	21	5.79%
貪	2107		11	23	0.003472%	631001	97.37%	21	5.79%
吾	1428		7	57	0.008606%	631058	93.59%	20	5.51%
柱	1551		9	48	0.007247%	631106	94.57%	20	5.51%
濤	1587		17	46	0.006945%	631152	94.82%	20	5.51%
遜	1627		13	44	0.006643%	631196	95.09%	20	5.51%
姆	1630		8	43	0.006492%	631239	95.11%	20	5.51%
徐	1631		10	43	0.006492%	631282	95.12%	20	5.51%
勒	1666		11	40	0.006039%	631322	95.34%	20	5.51%
戒	1684		7	39	0.005888%	631361	95.45%	20	5.51%
胖	1688		9	39	0.005888%	631400	95.47%	20	5.51%
棉	1705		12	38	0.005737%	631438	95.57%	20	5.51%
臘	1713		19	38	0.005737%	631476	95.62%	20	5.51%
蕭	1735		16	37	0.005586%	631513	95.74%	20	5.51%
慾	1745		15	36	0.005435%	631549	95.79%	20	5.51%
舟	1753		6	36	0.005435%	631585	95.84%	20	5.51%
誼	1756		15	36	0.005435%	631621	95.85%	20	5.51%
奶	1765		5	35	0.005284%	631656	95.90%	20	5.51%
郊	1797		8	34	0.005133%	631690	96.07%	20	5.51%
涯	1811		11	33	0.004982%	631723	96.14%	20	5.51%
腰	1817		13	33	0.004982%	631756	96.17%	20	5.51%
氛	1852		8	31	0.00468%	631787	96.34%	20	5.51%
託	1890		10	30	0.004529%	631817	96.51%	20	5.51%
姓	1902		8	29	0.004378%	631846	96.56%	20	5.51%
斑	1912		12	29	0.004378%	631875	96.61%	20	5.51%
渺	1921		12	29	0.004378%	631904	96.65%	20	5.51%
綿	1950		14	28	0.004227%	631932	96.77%	20	5.51%
煌	1967		13	27	0.004076%	631959	96.84%	20	5.51%
逆	1979		9	27	0.004076%	631986	96.89%	20	5.51%
濫	2000		17	26	0.003925%	632012	96.97%	20	5.51%
脅	2008		10	26	0.003925%	632038	97.01%	20	5.51%
諒	2013		15	26	0.003925%	632064	97.03%	20	5.51%
躺	2014		15	26	0.003925%	632090	97.03%	20	5.51%
邦	2017		6	26	0.003925%	632116	97.04%	20	5.51%
鍵	2019		17	26	0.003925%	632142	97.05%	20	5.51%
俾	2021		10	25	0.003774%	632167	97.06%	20	5.51%
慨	2028		12	25	0.003774%	632192	97.08%	20	5.51%
捲	2030		11	25	0.003774%	632217	97.09%	20	5.51%
朱	2033		6	25	0.003774%	632242	97.10%	20	5.51%
瓜	2041		5	25	0.003774%	632267	97.13%	20	5.51%
盲	2043		8	25	0.003774%	632292	97.14%	20	5.51%
聰	2048		17	25	0.003774%	632317	97.16%	20	5.51%
卓	2060		8	24	0.003623%	632341	97.20%	20	5.51%
壇	2061		16	24	0.003623%	632365	97.21%	20	5.51%
裕	2077		12	24	0.003623%	632389	97.27%	20	5.51%
勾	2084		4	23	0.003472%	632412	97.29%	20	5.51%
臂	2103		17	23	0.003472%	632435	97.36%	20	5.51%
吻	2116		7	22	0.003321%	632457	97.40%	20	5.51%
邁	2217		16	20	0.00302%	632477	97.72%	20	5.51%
頃	1207		11	78	0.01178%	632555	91.37%	19	5.23%
玲	1421		9	58	0.008757%	632613	93.53%	19	5.23%
註	1481		12	53	0.008002%	632666	94.03%	19	5.23%
艇	1500		13	52	0.007851%	632718	94.18%	19	5.23%
繪	1553		19	48	0.007247%	632766	94.58%	19	5.23%
輛	1573		15	47	0.007096%	632813	94.72%	19	5.23%
剝	1596		10	45	0.006794%	632858	94.88%	19	5.23%
曰	1651		4	42	0.006341%	632900	95.25%	19	5.23%
廟	1701		15	38	0.005737%	632938	95.55%	19	5.23%
湯	1706		12	38	0.005737%	632976	95.58%	19	5.23%
爐	1708		20	38	0.005737%	633014	95.59%	19	5.23%
詢	1737		13	37	0.005586%	633051	95.75%	19	5.23%
宅	1743		6	36	0.005435%	633087	95.78%	19	5.23%
棵	1748		12	36	0.005435%	633123	95.81%	19	5.23%
撤	1786		14	34	0.005133%	633157	96.01%	19	5.23%
弊	1802		14	33	0.004982%	633190	96.09%	19	5.23%
翠	1815		14	33	0.004982%	633223	96.16%	19	5.23%
裁	1819		12	33	0.004982%	633256	96.18%	19	5.23%
爆	1836		19	32	0.004831%	633288	96.26%	19	5.23%
糧	1859		18	31	0.00468%	633319	96.37%	19	5.23%
唇	1869		10	30	0.004529%	633349	96.42%	19	5.23%
掘	1875		11	30	0.004529%	633379	96.44%	19	5.23%
淋	1879		11	30	0.004529%	633409	96.46%	19	5.23%
滯	1880		14	30	0.004529%	633439	96.47%	19	5.23%
搜	1909		12	29	0.004378%	633468	96.60%	19	5.23%
贈	1931		19	29	0.004378%	633497	96.69%	19	5.23%
役	1940		7	28	0.004227%	633525	96.73%	19	5.23%
欄	1945		21	28	0.004227%	633553	96.75%	19	5.23%
袖	1951		10	28	0.004227%	633581	96.78%	19	5.23%
腔	1977		12	27	0.004076%	633608	96.88%	19	5.23%
陋	1982		8	27	0.004076%	633635	96.90%	19	5.23%
嚮	1987		18	26	0.003925%	633661	96.92%	19	5.23%
拔	1991		8	26	0.003925%	633687	96.94%	19	5.23%
屈	2026		8	25	0.003774%	633712	97.08%	19	5.23%
晴	2031		12	25	0.003774%	633737	97.09%	19	5.23%
撫	2063		15	24	0.003623%	633761	97.21%	19	5.23%
攤	2065		22	24	0.003623%	633785	97.22%	19	5.23%
焉	2070		11	24	0.003623%	633809	97.24%	19	5.23%
巷	2089		9	23	0.003472%	633832	97.31%	19	5.23%
斗	2091		4	23	0.003472%	633855	97.31%	19	5.23%
纏	2102		21	23	0.003472%	633878	97.35%	19	5.23%
賦	2108		15	23	0.003472%	633901	97.37%	19	5.23%
跌	2109		12	23	0.003472%	633924	97.38%	19	5.23%
餓	2111		15	23	0.003472%	633947	97.38%	19	5.23%
倉	2115		10	22	0.003321%	633969	97.40%	19	5.23%
抹	2125		8	22	0.003321%	633991	97.43%	19	5.23%
衷	2144		10	22	0.003321%	634013	97.49%	19	5.23%
銳	2149		15	22	0.003321%	634035	97.51%	19	5.23%
庸	2162		11	21	0.003171%	634056	97.55%	19	5.23%
貸	967		12	114	0.01721%	634170	87.99%	18	4.96%
澳	1003		16	108	0.01631%	634278	88.59%	18	4.96%
妹	1234		8	74	0.01117%	634352	91.68%	18	4.96%
曼	1313		11	67	0.01012%	634419	92.52%	18	4.96%
嘉	1577		14	46	0.006945%	634465	94.75%	18	4.96%
蕉	1624		16	44	0.006643%	634509	95.07%	18	4.96%
腸	1640		13	43	0.006492%	634552	95.18%	18	4.96%
峰	1700		10	38	0.005737%	634590	95.54%	18	4.96%
祇	1710		8	38	0.005737%	634628	95.60%	18	4.96%
釘	1718		10	38	0.005737%	634666	95.64%	18	4.96%
盾	1727		9	37	0.005586%	634703	95.70%	18	4.96%
啦	1740		11	36	0.005435%	634739	95.77%	18	4.96%
輯	1760		16	36	0.005435%	634775	95.88%	18	4.96%
濱	1790		17	34	0.005133%	634809	96.03%	18	4.96%
龐	1798		19	34	0.005133%	634843	96.07%	18	4.96%
督	1814		13	33	0.004982%	634876	96.15%	18	4.96%
孝	1844		7	31	0.00468%	634907	96.30%	18	4.96%
瑰	1855		14	31	0.00468%	634938	96.35%	18	4.96%
吵	1868		7	30	0.004529%	634968	96.41%	18	4.96%
填	1870		13	30	0.004529%	634998	96.42%	18	4.96%
槍	1877		14	30	0.004529%	635028	96.45%	18	4.96%
勃	1899		9	29	0.004378%	635057	96.55%	18	4.96%
旺	1914		8	29	0.004378%	635086	96.62%	18	4.96%
騎	1936		18	29	0.004378%	635115	96.71%	18	4.96%
昇	1962		8	27	0.004076%	635142	96.82%	18	4.96%
牲	1970		9	27	0.004076%	635169	96.86%	18	4.96%
疊	1971		22	27	0.004076%	635196	96.86%	18	4.96%
	1976		13	27	0.004076%	635223	96.88%	18	4.96%
卑	1986		8	26	0.003925%	635249	96.92%	18	4.96%
晶	1996		12	26	0.003925%	635275	96.96%	18	4.96%
渴	1998		12	26	0.003925%	635301	96.97%	18	4.96%
窄	2005		10	26	0.003925%	635327	96.99%	18	4.96%
艷	2009		24	26	0.003925%	635353	97.01%	18	4.96%
嫩	2025		14	25	0.003774%	635378	97.07%	18	4.96%
弦	2027		8	25	0.003774%	635403	97.08%	18	4.96%
矣	2045		7	25	0.003774%	635428	97.15%	18	4.96%
芽	2050		8	25	0.003774%	635453	97.17%	18	4.96%
剎	2059		9	24	0.003623%	635477	97.20%	18	4.96%
脹	2075		12	24	0.003623%	635501	97.26%	18	4.96%
茂	2076		9	24	0.003623%	635525	97.26%	18	4.96%
鉅	2080		13	24	0.003623%	635549	97.28%	18	4.96%
萎	2104		12	23	0.003472%	635572	97.36%	18	4.96%
蜂	2106		13	23	0.003472%	635595	97.37%	18	4.96%
撰	2128		15	22	0.003321%	635617	97.44%	18	4.96%
樑	2131		15	22	0.003321%	635639	97.45%	18	4.96%
鋒	2150		15	22	0.003321%	635661	97.51%	18	4.96%
凌	2153		10	21	0.003171%	635682	97.52%	18	4.96%
斥	2165		5	21	0.003171%	635703	97.56%	18	4.96%
晰	2168		12	21	0.003171%	635724	97.57%	18	4.96%
浴	2172		10	21	0.003171%	635745	97.58%	18	4.96%
猛	2175		11	21	0.003171%	635766	97.59%	18	4.96%
酷	2186		14	21	0.003171%	635787	97.63%	18	4.96%
鑑	2187		22	21	0.003171%	635808	97.63%	18	4.96%
誦	2212		14	20	0.00302%	635828	97.71%	18	4.96%
抬	2240		8	19	0.002869%	635847	97.79%	18	4.96%
竭	2252		14	19	0.002869%	635866	97.82%	18	4.96%
驕	2308		22	18	0.002718%	635884	97.98%	18	4.96%
症	776		10	164	0.02476%	636048	84.05%	17	4.68%
岩	977		8	112	0.01691%	636160	88.16%	17	4.68%
貓	1123		16	87	0.01313%	636247	90.33%	17	4.68%
麥	1126		11	87	0.01313%	636334	90.36%	17	4.68%
塘	1384		13	60	0.009059%	636394	93.20%	17	4.68%
	1453		10	55	0.008304%	636449	93.81%	17	4.68%
砂	1479		9	53	0.008002%	636502	94.02%	17	4.68%
梯	1567		11	47	0.007096%	636549	94.68%	17	4.68%
艘	1593		15	46	0.006945%	636595	94.86%	17	4.68%
亭	1594		9	45	0.006794%	636640	94.87%	17	4.68%
蒸	1641		14	43	0.006492%	636683	95.18%	17	4.68%
洽	1652		9	42	0.006341%	636725	95.25%	17	4.68%
灘	1657		22	41	0.00619%	636766	95.29%	17	4.68%
披	1722		8	37	0.005586%	636803	95.67%	17	4.68%
啡	1741		11	36	0.005435%	636839	95.77%	17	4.68%
煮	1750		12	36	0.005435%	636875	95.82%	17	4.68%
衫	1754		8	36	0.005435%	636911	95.84%	17	4.68%
耶	1792		9	34	0.005133%	636945	96.04%	17	4.68%
艾	1818		6	33	0.004982%	636978	96.17%	17	4.68%
咖	1843		8	31	0.00468%	637009	96.30%	17	4.68%
寓	1903		12	29	0.004378%	637038	96.57%	17	4.68%
枚	1917		8	29	0.004378%	637067	96.63%	17	4.68%
遵	1932		15	29	0.004378%	637096	96.70%	17	4.68%
霞	1935		17	29	0.004378%	637125	96.71%	17	4.68%
瓣	1947		19	28	0.004227%	637153	96.76%	17	4.68%
惠	1958		12	27	0.004076%	637180	96.81%	17	4.68%
樸	1964		16	27	0.004076%	637207	96.83%	17	4.68%
薩	1978		18	27	0.004076%	637234	96.89%	17	4.68%
鎖	1981		18	27	0.004076%	637261	96.90%	17	4.68%
晒	1995		10	26	0.003925%	637287	96.96%	17	4.68%
犧	2003		21	26	0.003925%	637313	96.99%	17	4.68%
籃	2006		20	26	0.003925%	637339	97.00%	17	4.68%
漆	2040		14	25	0.003774%	637364	97.13%	17	4.68%
褲	2051		15	25	0.003774%	637389	97.17%	17	4.68%
宴	2062		10	24	0.003623%	637413	97.21%	17	4.68%
涵	2068		11	24	0.003623%	637437	97.23%	17	4.68%
溢	2069		13	24	0.003623%	637461	97.24%	17	4.68%
耗	2074		10	24	0.003623%	637485	97.25%	17	4.68%
賺	2079		17	24	0.003623%	637509	97.27%	17	4.68%
漲	2093		14	23	0.003472%	637532	97.32%	17	4.68%
畔	2096		10	23	0.003472%	637555	97.33%	17	4.68%
嬌	2120		15	22	0.003321%	637577	97.41%	17	4.68%
恕	2124		10	22	0.003321%	637599	97.43%	17	4.68%
搶	2126		13	22	0.003321%	637621	97.43%	17	4.68%
暇	2129		13	22	0.003321%	637643	97.44%	17	4.68%
窩	2140		14	22	0.003321%	637665	97.48%	17	4.68%
豎	2145		15	22	0.003321%	637687	97.50%	17	4.68%
卷	2157		8	21	0.003171%	637708	97.54%	17	4.68%
翁	2180		10	21	0.003171%	637729	97.61%	17	4.68%
芒	2182		7	21	0.003171%	637750	97.61%	17	4.68%
嚼	2194		20	20	0.00302%	637770	97.65%	17	4.68%
芬	2211		8	20	0.00302%	637790	97.70%	17	4.68%
趁	2215		12	20	0.00302%	637810	97.72%	17	4.68%
倚	2224		10	19	0.002869%	637829	97.74%	17	4.68%
攏	2280		19	18	0.002718%	637847	97.90%	17	4.68%
欺	2284		12	18	0.002718%	637865	97.91%	17	4.68%
蛇	731		11	178	0.02687%	638043	82.90%	16	4.41%
釣	1179		11	81	0.01223%	638124	91.04%	16	4.41%
災	1220		7	76	0.01147%	638200	91.52%	16	4.41%
繩	1480		19	53	0.008002%	638253	94.02%	16	4.41%
匹	1697		4	38	0.005737%	638291	95.52%	16	4.41%
筋	1711		12	38	0.005737%	638329	95.60%	16	4.41%
軌	1759		9	36	0.005435%	638365	95.87%	16	4.41%
謬	1776		18	35	0.005284%	638400	95.96%	16	4.41%
肝	1793		7	34	0.005133%	638434	96.05%	16	4.41%
紡	1860		10	31	0.00468%	638465	96.38%	16	4.41%
恥	1872		10	30	0.004529%	638495	96.43%	16	4.41%
簾	1884		19	30	0.004529%	638525	96.48%	16	4.41%
裙	1888		12	30	0.004529%	638555	96.50%	16	4.41%
羨	1925		13	29	0.004378%	638584	96.67%	16	4.41%
萊	1927		12	29	0.004378%	638613	96.67%	16	4.41%
屏	1939		9	28	0.004227%	638641	96.73%	16	4.41%
梢	1943		11	28	0.004227%	638669	96.74%	16	4.41%
桶	1944		11	28	0.004227%	638697	96.75%	16	4.41%
扭	1959		7	27	0.004076%	638724	96.81%	16	4.41%
旨	1960		6	27	0.004076%	638751	96.81%	16	4.41%
祈	1973		8	27	0.004076%	638778	96.87%	16	4.41%
頸	1983		16	27	0.004076%	638805	96.91%	16	4.41%
扶	1990		7	26	0.003925%	638831	96.94%	16	4.41%
焦	2002		12	26	0.003925%	638857	96.98%	16	4.41%
蓬	2010		15	26	0.003925%	638883	97.01%	16	4.41%
鈴	2018		13	26	0.003925%	638909	97.05%	16	4.41%
轟	2053		21	25	0.003774%	638934	97.18%	16	4.41%
函	2058		8	24	0.003623%	638958	97.20%	16	4.41%
擎	2064		17	24	0.003623%	638982	97.22%	16	4.41%
仇	2081		4	23	0.003472%	639005	97.28%	16	4.41%
匠	2085		6	23	0.003472%	639028	97.29%	16	4.41%
姻	2088		9	23	0.003472%	639051	97.30%	16	4.41%
洛	2092		9	23	0.003472%	639074	97.32%	16	4.41%
煤	2094		13	23	0.003472%	639097	97.32%	16	4.41%
吟	2117		7	22	0.003321%	639119	97.40%	16	4.41%
奠	2119		12	22	0.003321%	639141	97.41%	16	4.41%
磅	2137		15	22	0.003321%	639163	97.47%	16	4.41%
穫	2139		19	22	0.003321%	639185	97.48%	16	4.41%
吊	2159		6	21	0.003171%	639206	97.54%	16	4.41%
崗	2161		11	21	0.003171%	639227	97.55%	16	4.41%
朽	2169		6	21	0.003171%	639248	97.57%	16	4.41%
孕	2197		5	20	0.00302%	639268	97.66%	16	4.41%
寡	2199		14	20	0.00302%	639288	97.67%	16	4.41%
湊	2205		12	20	0.00302%	639308	97.69%	16	4.41%
仿	2222		6	19	0.002869%	639327	97.74%	16	4.41%
償	2226		17	19	0.002869%	639346	97.75%	16	4.41%
咀	2228		8	19	0.002869%	639365	97.75%	16	4.41%
忌	2236		7	19	0.002869%	639384	97.78%	16	4.41%
曳	2243		6	19	0.002869%	639403	97.80%	16	4.41%
酬	2258		13	19	0.002869%	639422	97.84%	16	4.41%
頑	2259		13	19	0.002869%	639441	97.84%	16	4.41%
鑒	2305		22	18	0.002718%	639459	97.97%	16	4.41%
閑	2306		12	18	0.002718%	639477	97.97%	16	4.41%
昧	2329		9	17	0.002567%	639494	98.03%	16	4.41%
淪	2332		11	17	0.002567%	639511	98.04%	16	4.41%
灑	2333		22	17	0.002567%	639528	98.04%	16	4.41%
爽	2336		11	17	0.002567%	639545	98.05%	16	4.41%
穎	2343		16	17	0.002567%	639562	98.07%	16	4.41%
洩	2392		9	16	0.002416%	639578	98.19%	16	4.41%
牠	610		7	224	0.03382%	639802	79.31%	15	4.13%
爸	843		8	142	0.02144%	639944	85.60%	15	4.13%
胃	1222		9	76	0.01147%	640020	91.54%	15	4.13%
您	1255		11	72	0.01087%	640092	91.91%	15	4.13%
蓮	1286		15	70	0.01057%	640162	92.24%	15	4.13%
