單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
淋	1699		11	36	0.005426%	631305	95.99%	25	6.08%
撞	1724		15	34	0.005125%	631339	96.12%	25	6.08%
虎	1739		8	34	0.005125%	631373	96.20%	25	6.08%
譽	1764		21	33	0.004974%	631406	96.33%	25	6.08%
屈	1774		8	32	0.004823%	631438	96.38%	25	6.08%
慾	1776		15	32	0.004823%	631470	96.38%	25	6.08%
愚	1799		13	31	0.004672%	631501	96.49%	25	6.08%
盪	1804		17	31	0.004672%	631532	96.52%	25	6.08%
襯	1809		21	31	0.004672%	631563	96.54%	25	6.08%
擦	1825		17	30	0.004522%	631593	96.61%	25	6.08%
鍵	1837		17	30	0.004522%	631623	96.67%	25	6.08%
俱	1839		10	29	0.004371%	631652	96.68%	25	6.08%
吵	1842		7	29	0.004371%	631681	96.69%	25	6.08%
祝	1856		9	29	0.004371%	631710	96.75%	25	6.08%
筋	1890		12	28	0.00422%	631738	96.90%	25	6.08%
辨	1896		16	28	0.00422%	631766	96.92%	25	6.08%
慨	1946		12	26	0.003919%	631792	97.12%	25	6.08%
唐	936		10	120	0.01809%	631912	88.15%	24	5.84%
航	1131		10	85	0.01281%	631997	91.15%	24	5.84%
妹	1221		8	73	0.011%	632070	92.22%	24	5.84%
瓜	1322		5	63	0.009496%	632133	93.25%	24	5.84%
獎	1391		15	56	0.008441%	632189	93.87%	24	5.84%
盈	1399		9	56	0.008441%	632245	93.93%	24	5.84%
吳	1405		7	55	0.00829%	632300	93.98%	24	5.84%
池	1425		6	54	0.008139%	632354	94.15%	24	5.84%
冊	1470		5	50	0.007536%	632404	94.50%	24	5.84%
療	1496		17	49	0.007385%	632453	94.70%	24	5.84%
徐	1553		10	45	0.006783%	632498	95.10%	24	5.84%
籠	1621		22	41	0.00618%	632539	95.54%	24	5.84%
割	1624		12	40	0.006029%	632579	95.56%	24	5.84%
惠	1642		12	39	0.005878%	632618	95.67%	24	5.84%
泉	1647		9	39	0.005878%	632657	95.70%	24	5.84%
秩	1665		10	38	0.005728%	632695	95.80%	24	5.84%
撫	1697		15	36	0.005426%	632731	95.98%	24	5.84%
蓄	1719		14	35	0.005275%	632766	96.10%	24	5.84%
喪	1722		12	34	0.005125%	632800	96.11%	24	5.84%
抬	1723		8	34	0.005125%	632834	96.12%	24	5.84%
涯	1727		11	34	0.005125%	632868	96.14%	24	5.84%
肅	1738		12	34	0.005125%	632902	96.20%	24	5.84%
忠	1751		8	33	0.004974%	632935	96.26%	24	5.84%
悅	1753		10	33	0.004974%	632968	96.27%	24	5.84%
披	1778		8	32	0.004823%	633000	96.39%	24	5.84%
逢	1789		10	32	0.004823%	633032	96.45%	24	5.84%
牢	1801		7	31	0.004672%	633063	96.50%	24	5.84%
勿	1818		4	30	0.004522%	633093	96.58%	24	5.84%
咀	1820		8	30	0.004522%	633123	96.59%	24	5.84%
惹	1824		13	30	0.004522%	633153	96.61%	24	5.84%
沾	1827		8	30	0.004522%	633183	96.62%	24	5.84%
牲	1851		9	29	0.004371%	633212	96.73%	24	5.84%
疾	1853		10	29	0.004371%	633241	96.74%	24	5.84%
瘋	1854		14	29	0.004371%	633270	96.74%	24	5.84%
逸	1897		11	28	0.00422%	633298	96.93%	24	5.84%
驟	1930		24	27	0.00407%	633325	97.06%	24	5.84%
俊	1931		9	26	0.003919%	633351	97.07%	24	5.84%
淪	1948		11	26	0.003919%	633377	97.13%	24	5.84%
濫	1980		17	25	0.003768%	633402	97.25%	24	5.84%
琴	1155		12	82	0.01236%	633484	91.45%	23	5.60%
柱	1280		9	67	0.0101%	633551	92.84%	23	5.60%
債	1390		13	56	0.008441%	633607	93.86%	23	5.60%
嬰	1438		17	53	0.007988%	633660	94.25%	23	5.60%
殖	1480		12	50	0.007536%	633710	94.58%	23	5.60%
烏	1528		10	47	0.007084%	633757	94.93%	23	5.60%
炎	1588		8	43	0.006481%	633800	95.33%	23	5.60%
巡	1602		7	42	0.00633%	633842	95.42%	23	5.60%
災	1630		7	40	0.006029%	633882	95.60%	23	5.60%
云	1638		4	39	0.005878%	633921	95.65%	23	5.60%
呆	1639		7	39	0.005878%	633960	95.65%	23	5.60%
舖	1669		15	38	0.005728%	633998	95.83%	23	5.60%
醜	1671		17	38	0.005728%	634036	95.84%	23	5.60%
嘉	1691		14	36	0.005426%	634072	95.95%	23	5.60%
泊	1714		8	35	0.005275%	634107	96.07%	23	5.60%
漲	1715		14	35	0.005275%	634142	96.08%	23	5.60%
傑	1745		12	33	0.004974%	634175	96.23%	23	5.60%
拘	1754		8	33	0.004974%	634208	96.28%	23	5.60%
撲	1756		15	33	0.004974%	634241	96.29%	23	5.60%
虧	1762		17	33	0.004974%	634274	96.32%	23	5.60%
惟	1775		11	32	0.004823%	634306	96.38%	23	5.60%
抖	1777		7	32	0.004823%	634338	96.39%	23	5.60%
掙	1779		11	32	0.004823%	634370	96.40%	23	5.60%
彎	1797		22	31	0.004672%	634401	96.48%	23	5.60%
荷	1834		11	30	0.004522%	634431	96.65%	23	5.60%
愉	1845		12	29	0.004371%	634460	96.70%	23	5.60%
捱	1846		11	29	0.004371%	634489	96.71%	23	5.60%
摩	1847		15	29	0.004371%	634518	96.71%	23	5.60%
扭	1875		7	28	0.00422%	634546	96.83%	23	5.60%
猜	1887		11	28	0.00422%	634574	96.88%	23	5.60%
紐	1891		10	28	0.00422%	634602	96.90%	23	5.60%
倘	1903		10	27	0.00407%	634629	96.95%	23	5.60%
渴	1916		12	27	0.00407%	634656	97.00%	23	5.60%
窄	1918		10	27	0.00407%	634683	97.01%	23	5.60%
腸	1920		13	27	0.00407%	634710	97.02%	23	5.60%
踐	1928		15	27	0.00407%	634737	97.05%	23	5.60%
倚	1964		10	25	0.003768%	634762	97.19%	23	5.60%
撐	1977		15	25	0.003768%	634787	97.24%	23	5.60%
衷	1986		10	25	0.003768%	634812	97.28%	23	5.60%
姻	1265		9	68	0.01025%	634880	92.69%	22	5.35%
唔	1488		10	49	0.007385%	634929	94.64%	22	5.35%
鳥	1503		11	49	0.007385%	634978	94.75%	22	5.35%
匆	1523		5	47	0.007084%	635025	94.89%	22	5.35%
衫	1531		8	47	0.007084%	635072	94.95%	22	5.35%
覽	1532		21	47	0.007084%	635119	94.96%	22	5.35%
胞	1575		9	44	0.006632%	635163	95.25%	22	5.35%
臭	1590		10	43	0.006481%	635206	95.35%	22	5.35%
佩	1596		8	42	0.00633%	635248	95.39%	22	5.35%
漠	1680		14	37	0.005577%	635285	95.89%	22	5.35%
貝	1686		7	37	0.005577%	635322	95.92%	22	5.35%
捕	1696		10	36	0.005426%	635358	95.98%	22	5.35%
甲	1731		5	34	0.005125%	635392	96.16%	22	5.35%
郎	1742		8	34	0.005125%	635426	96.22%	22	5.35%
捲	1755		11	33	0.004974%	635459	96.28%	22	5.35%
夕	1771		3	32	0.004823%	635491	96.36%	22	5.35%
揭	1780		12	32	0.004823%	635523	96.40%	22	5.35%
瞪	1805		17	31	0.004672%	635554	96.52%	22	5.35%
餓	1814		15	31	0.004672%	635585	96.56%	22	5.35%
聰	1831		17	30	0.004522%	635615	96.64%	22	5.35%
喉	1843		12	29	0.004371%	635644	96.69%	22	5.35%
腐	1862		14	29	0.004371%	635673	96.78%	22	5.35%
鑽	1866		27	29	0.004371%	635702	96.80%	22	5.35%
歧	1881		8	28	0.00422%	635730	96.86%	22	5.35%
泰	1883		10	28	0.00422%	635758	96.87%	22	5.35%
罕	1893		7	28	0.00422%	635786	96.91%	22	5.35%
躲	1895		13	28	0.00422%	635814	96.92%	22	5.35%
跨	1927		13	27	0.00407%	635841	97.05%	22	5.35%
騷	1929		20	27	0.00407%	635868	97.06%	22	5.35%
爽	1949		11	26	0.003919%	635894	97.14%	22	5.35%
翼	1953		17	26	0.003919%	635920	97.15%	22	5.35%
龐	1962		19	26	0.003919%	635946	97.19%	22	5.35%
倡	1965		10	25	0.003768%	635971	97.20%	22	5.35%
恢	1971		9	25	0.003768%	635996	97.22%	22	5.35%
悔	1972		10	25	0.003768%	636021	97.22%	22	5.35%
盼	1983		9	25	0.003768%	636046	97.27%	22	5.35%
喚	1996		12	24	0.003617%	636070	97.31%	22	5.35%
鳴	2056		14	23	0.003467%	636093	97.53%	22	5.35%
脆	2080		10	22	0.003316%	636115	97.61%	22	5.35%
鵬	1211		19	75	0.0113%	636190	92.11%	21	5.11%
狗	1247		8	70	0.01055%	636260	92.50%	21	5.11%
憲	1318		16	63	0.009496%	636323	93.21%	21	5.11%
槍	1337		14	61	0.009194%	636384	93.39%	21	5.11%
振	1568		10	44	0.006632%	636428	95.20%	21	5.11%
梯	1617		11	41	0.00618%	636469	95.52%	21	5.11%
森	1646		12	39	0.005878%	636508	95.69%	21	5.11%
霧	1657		19	39	0.005878%	636547	95.76%	21	5.11%
罰	1668		14	38	0.005728%	636585	95.82%	21	5.11%
聘	1683		13	37	0.005577%	636622	95.90%	21	5.11%
鬱	1689		29	37	0.005577%	636659	95.94%	21	5.11%
灘	1716		22	35	0.005275%	636694	96.08%	21	5.11%
爬	1729		8	34	0.005125%	636728	96.15%	21	5.11%
紋	1734		10	34	0.005125%	636762	96.18%	21	5.11%
輔	1741		14	34	0.005125%	636796	96.21%	21	5.11%
勃	1746		9	33	0.004974%	636829	96.24%	21	5.11%
咬	1749		9	33	0.004974%	636862	96.25%	21	5.11%
裙	1763		12	33	0.004974%	636895	96.32%	21	5.11%
浴	1784		10	32	0.004823%	636927	96.42%	21	5.11%
剪	1792		11	31	0.004672%	636958	96.46%	21	5.11%
寸	1794		3	31	0.004672%	636989	96.47%	21	5.11%
鋒	1811		15	31	0.004672%	637020	96.55%	21	5.11%
顫	1813		22	31	0.004672%	637051	96.56%	21	5.11%
勸	1841		20	29	0.004371%	637080	96.69%	21	5.11%
捷	1877		11	28	0.00422%	637108	96.84%	21	5.11%
枯	1879		9	28	0.00422%	637136	96.85%	21	5.11%
漂	1884		14	28	0.00422%	637164	96.87%	21	5.11%
滲	1885		14	28	0.00422%	637192	96.88%	21	5.11%
駁	1899		14	28	0.00422%	637220	96.93%	21	5.11%
伙	1902		6	27	0.00407%	637247	96.95%	21	5.11%
欺	1912		12	27	0.00407%	637274	96.99%	21	5.11%
庸	1944		11	26	0.003919%	637300	97.12%	21	5.11%
逛	1955		10	26	0.003919%	637326	97.16%	21	5.11%
諒	1987		15	25	0.003768%	637351	97.28%	21	5.11%
遮	1988		14	25	0.003768%	637376	97.28%	21	5.11%
鍾	1989		17	25	0.003768%	637401	97.29%	21	5.11%
逆	2024		9	24	0.003617%	637425	97.42%	21	5.11%
腔	2081		12	22	0.003316%	637447	97.61%	21	5.11%
誇	2089		13	22	0.003316%	637469	97.64%	21	5.11%
廚	1475		15	50	0.007536%	637519	94.54%	20	4.87%
廊	1543		12	46	0.006933%	637565	95.03%	20	4.87%
僱	1597		14	42	0.00633%	637607	95.39%	20	4.87%
雷	1635		13	40	0.006029%	637647	95.63%	20	4.87%
滾	1649		14	39	0.005878%	637686	95.71%	20	4.87%
吊	1676		6	37	0.005577%	637723	95.87%	20	4.87%
豆	1685		7	37	0.005577%	637760	95.92%	20	4.87%
丁	1690		2	36	0.005426%	637796	95.94%	20	4.87%
蹈	1702		17	36	0.005426%	637832	96.01%	20	4.87%
杜	1713		7	35	0.005275%	637867	96.07%	20	4.87%
斑	1725		12	34	0.005125%	637901	96.13%	20	4.87%
液	1726		11	34	0.005125%	637935	96.13%	20	4.87%
炒	1728		8	34	0.005125%	637969	96.14%	20	4.87%
鋼	1743		16	34	0.005125%	638003	96.22%	20	4.87%
宵	1773		10	32	0.004823%	638035	96.37%	20	4.87%
賦	1788		15	32	0.004823%	638067	96.44%	20	4.87%
盆	1802		9	31	0.004672%	638098	96.51%	20	4.87%
伐	1816		6	30	0.004522%	638128	96.57%	20	4.87%
嫁	1822		13	30	0.004522%	638158	96.60%	20	4.87%
溜	1828		13	30	0.004522%	638188	96.63%	20	4.87%
籲	1859		32	29	0.004371%	638217	96.76%	20	4.87%
吟	1871		7	28	0.00422%	638245	96.82%	20	4.87%
綿	1892		14	28	0.00422%	638273	96.91%	20	4.87%
允	1905		4	27	0.00407%	638300	96.96%	20	4.87%
庫	1909		10	27	0.00407%	638327	96.98%	20	4.87%
舍	1921		8	27	0.00407%	638354	97.02%	20	4.87%
芳	1922		8	27	0.00407%	638381	97.03%	20	4.87%
賬	1925		15	27	0.00407%	638408	97.04%	20	4.87%
奢	1940		11	26	0.003919%	638434	97.10%	20	4.87%
盲	1951		8	26	0.003919%	638460	97.14%	20	4.87%
頁	1959		9	26	0.003919%	638486	97.17%	20	4.87%
慎	1973		13	25	0.003768%	638511	97.23%	20	4.87%
懸	1974		20	25	0.003768%	638536	97.23%	20	4.87%
丟	1992		6	24	0.003617%	638560	97.30%	20	4.87%
彌	2001		17	24	0.003617%	638584	97.33%	20	4.87%
悟	2002		10	24	0.003617%	638608	97.34%	20	4.87%
旨	2009		6	24	0.003617%	638632	97.36%	20	4.87%
陌	2027		8	24	0.003617%	638656	97.43%	20	4.87%
駐	2029		15	24	0.003617%	638680	97.43%	20	4.87%
勾	2032		4	23	0.003467%	638703	97.44%	20	4.87%
卸	2033		8	23	0.003467%	638726	97.45%	20	4.87%
擬	2040		17	23	0.003467%	638749	97.47%	20	4.87%
驅	2055		21	23	0.003467%	638772	97.52%	20	4.87%
腹	2082		13	22	0.003316%	638794	97.61%	20	4.87%
井	2096		4	21	0.003165%	638815	97.66%	20	4.87%
玲	717		9	181	0.02728%	638996	83.31%	19	4.62%
俄	960		9	115	0.01733%	639111	88.58%	19	4.62%
姑	1253		8	69	0.0104%	639180	92.56%	19	4.62%
脂	1374		10	58	0.008742%	639238	93.72%	19	4.62%
癌	1413		17	55	0.00829%	639293	94.05%	19	4.62%
偽	1420		11	54	0.008139%	639347	94.11%	19	4.62%
卓	1506		8	48	0.007235%	639395	94.77%	19	4.62%
搏	1525		13	47	0.007084%	639442	94.91%	19	4.62%
隆	1537		11	47	0.007084%	639489	94.99%	19	4.62%
戒	1567		7	44	0.006632%	639533	95.20%	19	4.62%
耶	1608		9	42	0.00633%	639575	95.46%	19	4.62%
疊	1681		22	37	0.005577%	639612	95.89%	19	4.62%
撒	1781		15	32	0.004823%	639644	96.41%	19	4.62%
償	1791		17	31	0.004672%	639675	96.46%	19	4.62%
盒	1803		11	31	0.004672%	639706	96.51%	19	4.62%
窩	1806		14	31	0.004672%	639737	96.53%	19	4.62%
閣	1812		14	31	0.004672%	639768	96.56%	19	4.62%
汁	1826		5	30	0.004522%	639798	96.62%	19	4.62%
漆	1829		14	30	0.004522%	639828	96.63%	19	4.62%
霸	1838		21	30	0.004522%	639858	96.67%	19	4.62%
爐	1850		20	29	0.004371%	639887	96.73%	19	4.62%
狠	1852		9	29	0.004371%	639916	96.73%	19	4.62%
皺	1855		15	29	0.004371%	639945	96.75%	19	4.62%
禍	1857		13	29	0.004371%	639974	96.76%	19	4.62%
胃	1861		9	29	0.004371%	640003	96.77%	19	4.62%
蹤	1865		18	29	0.004371%	640032	96.79%	19	4.62%
韻	1867		19	29	0.004371%	640061	96.80%	19	4.62%
丹	1868		4	28	0.00422%	640089	96.80%	19	4.62%
夥	1939		14	26	0.003919%	640115	97.10%	19	4.62%
慌	1947		13	26	0.003919%	640141	97.13%	19	4.62%
雀	1957		11	26	0.003919%	640167	97.17%	19	4.62%
帽	1969		12	25	0.003768%	640192	97.21%	19	4.62%
灑	1981		22	25	0.003768%	640217	97.26%	19	4.62%
莊	1985		11	25	0.003768%	640242	97.27%	19	4.62%
掀	2004		11	24	0.003617%	640266	97.34%	19	4.62%
擱	2006		17	24	0.003617%	640290	97.35%	19	4.62%
枕	2012		8	24	0.003617%	640314	97.37%	19	4.62%
舌	2019		6	24	0.003617%	640338	97.40%	19	4.62%
豬	2020		11	24	0.003617%	640362	97.40%	19	4.62%
懼	2037		21	23	0.003467%	640385	97.46%	19	4.62%
扶	2038		7	23	0.003467%	640408	97.46%	19	4.62%
妄	2065		6	22	0.003316%	640430	97.56%	19	4.62%
滯	2073		14	22	0.003316%	640452	97.58%	19	4.62%
羡	2078		12	22	0.003316%	640474	97.60%	19	4.62%
邁	2093		16	22	0.003316%	640496	97.65%	19	4.62%
煞	2113		13	21	0.003165%	640517	97.71%	19	4.62%
尬	2144		7	20	0.003014%	640537	97.81%	19	4.62%
尷	2145		17	20	0.003014%	640557	97.81%	19	4.62%
挽	2150		10	20	0.003014%	640577	97.83%	19	4.62%
碧	1163		14	81	0.01221%	640658	91.55%	18	4.38%
垃	1167		8	80	0.01206%	640738	91.60%	18	4.38%
泳	1186		8	78	0.01176%	640816	91.82%	18	4.38%
圾	1192		7	77	0.01161%	640893	91.89%	18	4.38%
劍	1369		15	58	0.008742%	640951	93.68%	18	4.38%
箱	1556		15	45	0.006783%	640996	95.12%	18	4.38%
慧	1627		15	40	0.006029%	641036	95.58%	18	4.38%
扇	1644		10	39	0.005878%	641075	95.68%	18	4.38%
傘	1673		12	37	0.005577%	641112	95.85%	18	4.38%
梁	1679		11	37	0.005577%	641149	95.88%	18	4.38%
賀	1701		12	36	0.005426%	641185	96.00%	18	4.38%
侶	1704		9	35	0.005275%	641220	96.02%	18	4.38%
棵	1758		12	33	0.004974%	641253	96.30%	18	4.38%
宅	1793		6	31	0.004672%	641284	96.47%	18	4.38%
敲	1848		14	29	0.004371%	641313	96.72%	18	4.38%
叢	1870		18	28	0.00422%	641341	96.81%	18	4.38%
埃	1872		10	28	0.00422%	641369	96.82%	18	4.38%
傻	1904		13	27	0.00407%	641396	96.96%	18	4.38%
涵	1914		11	27	0.00407%	641423	97.00%	18	4.38%
湯	1915		12	27	0.00407%	641450	97.00%	18	4.38%
剎	1934		9	26	0.003919%	641476	97.08%	18	4.38%
唸	1935		11	26	0.003919%	641502	97.08%	18	4.38%
伍	1963		6	25	0.003768%	641527	97.19%	18	4.38%
塔	1968		13	25	0.003768%	641552	97.21%	18	4.38%
摘	1976		14	25	0.003768%	641577	97.24%	18	4.38%
摺	2005		14	24	0.003617%	641601	97.35%	18	4.38%
攀	2007		19	24	0.003617%	641625	97.35%	18	4.38%
攤	2008		22	24	0.003617%	641649	97.36%	18	4.38%
纖	2017		23	24	0.003617%	641673	97.39%	18	4.38%
臂	2018		17	24	0.003617%	641697	97.39%	18	4.38%
鎖	2026		18	24	0.003617%	641721	97.42%	18	4.38%
齒	2030		15	24	0.003617%	641745	97.44%	18	4.38%
遂	2051		12	23	0.003467%	641768	97.51%	18	4.38%
傲	2059		13	22	0.003316%	641790	97.54%	18	4.38%
攜	2068		21	22	0.003316%	641812	97.57%	18	4.38%
榜	2072		14	22	0.003316%	641834	97.58%	18	4.38%
犧	2075		21	22	0.003316%	641856	97.59%	18	4.38%
闖	2095		18	22	0.003316%	641878	97.66%	18	4.38%
吉	2099		6	21	0.003165%	641899	97.67%	18	4.38%
瞭	2115		17	21	0.003165%	641920	97.72%	18	4.38%
脾	2119		12	21	0.003165%	641941	97.73%	18	4.38%
蓮	2120		15	21	0.003165%	641962	97.74%	18	4.38%
蓬	2121		15	21	0.003165%	641983	97.74%	18	4.38%
蠻	2124		25	21	0.003165%	642004	97.75%	18	4.38%
騰	2131		20	21	0.003165%	642025	97.77%	18	4.38%
哩	2136		10	20	0.003014%	642045	97.79%	18	4.38%
喧	2138		12	20	0.003014%	642065	97.79%	18	4.38%
拳	2178		10	19	0.002864%	642084	97.91%	18	4.38%
睹	2188		13	19	0.002864%	642103	97.94%	18	4.38%
糾	2190		8	19	0.002864%	642122	97.94%	18	4.38%
遜	2201		13	19	0.002864%	642141	97.98%	18	4.38%
販	1289		11	66	0.009948%	642207	92.93%	17	4.14%
郵	1387		11	57	0.008591%	642264	93.83%	17	4.14%
併	1521		8	47	0.007084%	642311	94.88%	17	4.14%
蒸	1591		14	43	0.006481%	642354	95.35%	17	4.14%
貓	1610		16	42	0.00633%	642396	95.47%	17	4.14%
屯	1612		4	41	0.00618%	642437	95.49%	17	4.14%
笨	1652		11	39	0.005878%	642476	95.73%	17	4.14%
催	1674		13	37	0.005577%	642513	95.85%	17	4.14%
譬	1684		20	37	0.005577%	642550	95.91%	17	4.14%
餅	1688		14	37	0.005577%	642587	95.93%	17	4.14%
黎	1703		15	36	0.005426%	642623	96.01%	17	4.14%
驕	1744		22	34	0.005125%	642657	96.23%	17	4.14%
錦	1770		16	33	0.004974%	642690	96.36%	17	4.14%
松	1800		8	31	0.004672%	642721	96.50%	17	4.14%
膝	1833		15	30	0.004522%	642751	96.65%	17	4.14%
翠	1860		14	29	0.004371%	642780	96.77%	17	4.14%
赫	1864		14	29	0.004371%	642809	96.79%	17	4.14%
乖	1869		8	28	0.00422%	642837	96.81%	17	4.14%
拆	1876		8	28	0.00422%	642865	96.84%	17	4.14%
撤	1878		14	28	0.00422%	642893	96.85%	17	4.14%
眠	1888		10	28	0.00422%	642921	96.89%	17	4.14%
釣	1898		11	28	0.00422%	642949	96.93%	17	4.14%
魔	1900		21	28	0.00422%	642977	96.94%	17	4.14%
棉	1911		12	27	0.00407%	643004	96.98%	17	4.14%
秒	1917		9	27	0.00407%	643031	97.01%	17	4.14%
胖	1919		9	27	0.00407%	643058	97.02%	17	4.14%
譯	1924		20	27	0.00407%	643085	97.04%	17	4.14%
賢	1926		15	27	0.00407%	643112	97.04%	17	4.14%
倆	1932		10	26	0.003919%	643138	97.07%	17	4.14%
征	1945		8	26	0.003919%	643164	97.12%	17	4.14%
綜	1952		14	26	0.003919%	643190	97.15%	17	4.14%
董	1954		13	26	0.003919%	643216	97.16%	17	4.14%
瘦	1982		14	25	0.003768%	643241	97.26%	17	4.14%
鼎	1990		13	25	0.003768%	643266	97.29%	17	4.14%
筒	2015		12	24	0.003617%	643290	97.38%	17	4.14%
川	2036		3	23	0.003467%	643313	97.46%	17	4.14%
羞	2046		11	23	0.003467%	643336	97.49%	17	4.14%
闆	2054		17	23	0.003467%	643359	97.52%	17	4.14%
裕	2087		12	22	0.003316%	643381	97.63%	17	4.14%
謹	2090		18	22	0.003316%	643403	97.64%	17	4.14%
逗	2092		10	22	0.003316%	643425	97.65%	17	4.14%
媚	2104		12	21	0.003165%	643446	97.69%	17	4.14%
柳	2108		9	21	0.003165%	643467	97.70%	17	4.14%
蜜	2123		14	21	0.003165%	643488	97.75%	17	4.14%
逾	2126		12	21	0.003165%	643509	97.75%	17	4.14%
銅	2128		14	21	0.003165%	643530	97.76%	17	4.14%
銳	2129		15	21	0.003165%	643551	97.76%	17	4.14%
仿	2132		6	20	0.003014%	643571	97.77%	17	4.14%
誘	2160		14	20	0.003014%	643591	97.86%	17	4.14%
炮	2186		9	19	0.002864%	643610	97.93%	17	4.14%
狹	2187		10	19	0.002864%	643629	97.94%	17	4.14%
俯	2205		10	18	0.002713%	643647	97.99%	17	4.14%
廂	2216		12	18	0.002713%	643665	98.02%	17	4.14%
擋	2221		16	18	0.002713%	643683	98.03%	17	4.14%
嚮	2250		18	17	0.002562%	643700	98.11%	17	4.14%
臣	2275		6	17	0.002562%	643717	98.17%	17	4.14%
曬	1152		23	82	0.01236%	643799	91.41%	16	3.89%
奶	1371		5	58	0.008742%	643857	93.69%	16	3.89%
獄	1440		14	53	0.007988%	643910	94.27%	16	3.89%
苗	1631		9	40	0.006029%	643950	95.60%	16	3.89%
耗	1736		10	34	0.005125%	643984	96.19%	16	3.89%
枚	1757		8	33	0.004974%	644017	96.29%	16	3.89%
尿	1795		7	31	0.004672%	644048	96.48%	16	3.89%
麵	1815		20	31	0.004672%	644079	96.57%	16	3.89%
蕭	1835		16	30	0.004522%	644109	96.66%	16	3.89%
蝕	1863		14	29	0.004371%	644138	96.78%	16	3.89%
悄	1910		10	27	0.00407%	644165	96.98%	16	3.89%
抄	1975		7	25	0.003768%	644190	97.24%	16	3.89%
簾	1984		19	25	0.003768%	644215	97.27%	16	3.89%
晃	2010		10	24	0.003617%	644239	97.36%	16	3.89%
瞧	2014		17	24	0.003617%	644263	97.38%	16	3.89%
糧	2016		18	24	0.003617%	644287	97.39%	16	3.89%
蹲	2021		19	24	0.003617%	644311	97.40%	16	3.89%
轟	2023		21	24	0.003617%	644335	97.41%	16	3.89%
膀	2048		14	23	0.003467%	644358	97.50%	16	3.89%
碗	2076		13	22	0.003316%	644380	97.59%	16	3.89%
剝	2097		10	21	0.003165%	644401	97.66%	16	3.89%
曰	2107		4	21	0.003165%	644422	97.69%	16	3.89%
檔	2110		17	21	0.003165%	644443	97.70%	16	3.89%
啞	2137		11	20	0.003014%	644463	97.79%	16	3.89%
妒	2140		7	20	0.003014%	644483	97.80%	16	3.89%
嬌	2141		15	20	0.003014%	644503	97.80%	16	3.89%
宏	2142		7	20	0.003014%	644523	97.80%	16	3.89%
潑	2153		15	20	0.003014%	644543	97.84%	16	3.89%
紮	2157		11	20	0.003014%	644563	97.85%	16	3.89%
臟	2158		22	20	0.003014%	644583	97.85%	16	3.89%
託	2159		10	20	0.003014%	644603	97.85%	16	3.89%
諷	2197		16	19	0.002864%	644622	97.96%	16	3.89%
辱	2200		10	19	0.002864%	644641	97.97%	16	3.89%
卑	2208		8	18	0.002713%	644659	98.00%	16	3.89%
旺	2223		8	18	0.002713%	644677	98.04%	16	3.89%
綴	2236		14	18	0.002713%	644695	98.07%	16	3.89%
翌	2238		11	18	0.002713%	644713	98.08%	16	3.89%
邏	2246		22	18	0.002713%	644731	98.10%	16	3.89%
斥	2263		5	17	0.002562%	644748	98.14%	16	3.89%
湊	2267		12	17	0.002562%	644765	98.15%	16	3.89%
魅	2282		15	17	0.002562%	644782	98.19%	16	3.89%
喻	2295		12	16	0.002412%	644798	98.22%	16	3.89%
斤	1395		4	56	0.008441%	644854	93.90%	15	3.65%
踢	1518		15	48	0.007235%	644902	94.86%	15	3.65%
谷	1548		7	46	0.006933%	644948	95.07%	15	3.65%
亭	1581		9	43	0.006481%	644991	95.29%	15	3.65%
柏	1782		9	32	0.004823%	645023	96.41%	15	3.65%
陶	1790		10	32	0.004823%	645055	96.45%	15	3.65%
怡	1798		8	31	0.004672%	645086	96.49%	15	3.65%
巾	1823		3	30	0.004522%	645116	96.61%	15	3.65%
漁	1830		14	30	0.004522%	645146	96.64%	15	3.65%
刑	1840		6	29	0.004371%	645175	96.68%	15	3.65%
塑	1873		13	28	0.00422%	645203	96.83%	15	3.65%
爸	1886		8	28	0.00422%	645231	96.88%	15	3.65%
欽	1913		12	27	0.00407%	645258	96.99%	15	3.65%
頸	1960		16	26	0.003919%	645284	97.18%	15	3.65%
殼	1978		12	25	0.003768%	645309	97.25%	15	3.65%
寡	1999		14	24	0.003617%	645333	97.32%	15	3.65%
証	2050		12	23	0.003467%	645356	97.51%	15	3.65%
鼠	2057		13	23	0.003467%	645379	97.53%	15	3.65%
肌	2079		6	22	0.003316%	645401	97.60%	15	3.65%
渾	2112		12	21	0.003165%	645422	97.71%	15	3.65%
辰	2125		7	21	0.003165%	645443	97.75%	15	3.65%
哄	2135		9	20	0.003014%	645463	97.78%	15	3.65%
糟	2156		17	20	0.003014%	645483	97.85%	15	3.65%
墜	2174		15	19	0.002864%	645502	97.90%	15	3.65%
渺	2184		12	19	0.002864%	645521	97.93%	15	3.65%
粒	2189		11	19	0.002864%	645540	97.94%	15	3.65%
蜂	2193		13	19	0.002864%	645559	97.95%	15	3.65%
誓	2196		14	19	0.002864%	645578	97.96%	15	3.65%
恭	2217		10	18	0.002713%	645596	98.02%	15	3.65%
洛	2227		9	18	0.002713%	645614	98.05%	15	3.65%
瑣	2231		14	18	0.002713%	645632	98.06%	15	3.65%
粹	2235		14	18	0.002713%	645650	98.07%	15	3.65%
遵	2245		15	18	0.002713%	645668	98.10%	15	3.65%
